"subject" "radius" "number" "durationTest" "speed" "pse"
"504" "MP" 4 1 112 12.5897930372753 1.07588305965908
"505" "MP" 4 1 112 19.9535629847777 1.11789394780378
"506" "MP" 4 1 112 31.6243011303319 1.14947384983098
"507" "MP" 4 2 56 3.981 0.859691471632968
"508" "MP" 4 2 56 6.31 0.821607153071491
"509" "MP" 4 2 56 10 0.80612172684929
"510" "MP" 4 2 56 15.849 0.897277750541478
"511" "MP" 4 2 56 25.119 0.964246415325814
"512" "MP" 4 2 56 39.182 0.930977582315735
"513" "MP" 4 2 56 5.01199660813932 0.84283238908244
"514" "MP" 4 2 56 7.94415940652074 0.814749252007807
"515" "MP" 4 2 56 12.5897930372753 0.846483367379934
"516" "MP" 4 2 56 19.9535629847777 0.926930080920526
"517" "MP" 4 2 56 31.6243011303319 0.94885682725888
"518" "MP" 4 2 112 3.981 1.0710517715993
"519" "MP" 4 2 112 6.31 1.05230455105918
"520" "MP" 4 2 112 10 1.07316628906845
"521" "MP" 4 2 112 15.849 1.10228643952235
"522" "MP" 4 2 112 25.119 1.15500617417872
"523" "MP" 4 2 112 39.182 1.17306236593026
"524" "MP" 4 2 112 5.01199660813932 1.06275279315838
"525" "MP" 4 2 112 7.94415940652074 1.06154341431236
"526" "MP" 4 2 112 12.5897930372753 1.08605997395303
"527" "MP" 4 2 112 19.9535629847777 1.12562964032471
"528" "MP" 4 2 112 31.6243011303319 1.16335865690721
"529" "SY" 2 1 56 3.981 0.794942835534694
"530" "SY" 2 1 56 6.31 0.985449723047958
"531" "SY" 2 1 56 10 1.08326909761223
"532" "SY" 2 1 56 15.849 0.967785733546858
"533" "SY" 2 1 56 25.119 1.05203007421557
"534" "SY" 2 1 56 39.182 1.07420042546003
"535" "SY" 2 1 56 5.01199660813932 0.879276006360522
"536" "SY" 2 1 56 7.94415940652074 1.02877017049625
"537" "SY" 2 1 56 12.5897930372753 1.03213591037037
"538" "SY" 2 1 56 19.9535629847777 1.00508737350218
"539" "SY" 2 1 56 31.6243011303319 1.06228569613198
"540" "SY" 2 1 112 3.981 0.911610390822843
"541" "SY" 2 1 112 6.31 0.951731654496084
"542" "SY" 2 1 112 10 0.966064761929329
"543" "SY" 2 1 112 15.849 0.957413414048738
"544" "SY" 2 1 112 25.119 0.952720475080721
"545" "SY" 2 1 112 39.182 0.976882854467061
"546" "SY" 2 1 112 5.01199660813932 0.92937118376461
"547" "SY" 2 1 112 7.94415940652074 0.958079237785165
"548" "SY" 2 1 112 12.5897930372753 0.962234158321156
"549" "SY" 2 1 112 19.9535629847777 0.955335478387687
"550" "SY" 2 1 112 31.6243011303319 0.963897574841332
"551" "SY" 2 2 56 3.981 0.81644019657374
"552" "SY" 2 2 56 6.31 0.840695322636856
"553" "SY" 2 2 56 10 1.01071814441574
"554" "SY" 2 2 56 15.849 1.04740578892448
"555" "SY" 2 2 56 25.119 1.06796037828979
"556" "SY" 2 2 56 39.182 1.13911848926065
"557" "SY" 2 2 56 5.01199660813932 0.827177402542424
"558" "SY" 2 2 56 7.94415940652074 0.915991906250179
"559" "SY" 2 2 56 12.5897930372753 1.02696252914865
"560" "SY" 2 2 56 19.9535629847777 1.05650693311824
"561" "SY" 2 2 56 31.6243011303319 1.10087689252793
"562" "SY" 2 2 112 3.981 0.834399244046035
"563" "SY" 2 2 112 6.31 0.928746372262706
"564" "SY" 2 2 112 10 0.923684420624892
"565" "SY" 2 2 112 15.849 0.948839226797015
"566" "SY" 2 2 112 25.119 0.978682435809772
"567" "SY" 2 2 112 39.182 0.918370073401223
"568" "SY" 2 2 112 5.01199660813932 0.876164623684967
"569" "SY" 2 2 112 7.94415940652074 0.926504628120623
"570" "SY" 2 2 112 12.5897930372753 0.934822348796986
"571" "SY" 2 2 112 19.9535629847777 0.962053178367754
"572" "SY" 2 2 112 31.6243011303319 0.950782977703442
"573" "SY" 4 1 56 3.981 0.696084299098775
"574" "SY" 4 1 56 6.31 0.839390187356276
"575" "SY" 4 1 56 10 1.05982902519619
"576" "SY" 4 1 56 15.849 1.0675700379956
"577" "SY" 4 1 56 25.119 0.998886955085545
"578" "SY" 4 1 56 39.182 1.06090034097826
"579" "SY" 4 1 56 5.01199660813932 0.75952263517429
"580" "SY" 4 1 56 7.94415940652074 0.937014089908741
"581" "SY" 4 1 56 12.5897930372753 1.06325655486782
"582" "SY" 4 1 56 19.9535629847777 1.03715859896723
"583" "SY" 4 1 56 31.6243011303319 1.02757327730297
"584" "SY" 4 1 112 3.981 0.862464676139671
"585" "SY" 4 1 112 6.31 0.920508351645188
"586" "SY" 4 1 112 10 0.921267456333128
"587" "SY" 4 1 112 15.849 0.974646236967036
"588" "SY" 4 1 112 25.119 0.927142166622135
"589" "SY" 4 1 112 39.182 0.931331210474294
"590" "SY" 4 1 112 5.01199660813932 0.888159323013921
"591" "SY" 4 1 112 7.94415940652074 0.920844529982947
"592" "SY" 4 1 112 12.5897930372753 0.944902264748916
"593" "SY" 4 1 112 19.9535629847777 0.953612423723891
"594" "SY" 4 1 112 31.6243011303319 0.929079946022438
"595" "SY" 4 2 56 3.981 0.770243203976837
"596" "SY" 4 2 56 6.31 0.985747780358871
"597" "SY" 4 2 56 10 1.06113055534124
"598" "SY" 4 2 56 15.849 1.05481769978507
"599" "SY" 4 2 56 25.119 1.02590342840945
"600" "SY" 4 2 56 39.182 1.05567434680963
"601" "SY" 4 2 56 5.01199660813932 0.865642296844324
"602" "SY" 4 2 56 7.94415940652074 1.01913191879439
"603" "SY" 4 2 56 12.5897930372753 1.05833537849653
"604" "SY" 4 2 56 19.9535629847777 1.04201506245819
"605" "SY" 4 2 56 31.6243011303319 1.0396749415375
"606" "SY" 4 2 112 3.981 0.915050594438201
"607" "SY" 4 2 112 6.31 0.965777291667936
"608" "SY" 4 2 112 10 0.971062803984496
"609" "SY" 4 2 112 15.849 0.951932145439034
"610" "SY" 4 2 112 25.119 0.909244737339958
"611" "SY" 4 2 112 39.182 0.899728575043377
"612" "SY" 4 2 112 5.01199660813932 0.93750617742917
"613" "SY" 4 2 112 7.94415940652074 0.968118042256117
"614" "SY" 4 2 112 12.5897930372753 0.962592219901827
"615" "SY" 4 2 112 19.9535629847777 0.93303104994825
"616" "SY" 4 2 112 31.6243011303319 0.904842724871468
