"subject" "radius" "speed" "number" "freq" "tf" "durationTest" "x" "xmin" "xmax" "meandur" "pse" "psemin" "psemax" "angle" "speedMatch" "speedMatchMin" "speedMatchMax" "freqMatch" "freqMatchMin" "freqMatchMax" "tfMatch" "tfMatchMin" "tfMatchMax" "freqMatchDif" "freqMatchMinDif" "freqMatchMaxDif"
"140" "MC" 4 39.182 2 1.55900224505666 3.11800449011332 112 7.41139660178518 7.36094587858103 7.45925906192114 1906.66666666667 1.13213160451391 1.0895831739906 1.17483005269184 2.91013752410577 27.1698534269333 25.3389308625167 29.1438038005667 1.4414054919929 1.34427203314444 1.54612681178685 1.4414054919929 1.34427203314444 1.54612681178685 -0.117596753063757 -0.214730211912224 -0.0128754332698104
"141" "MC" 4 6.31 1 0.251066922727465 0.251066922727465 112 7.60773927781839 7.55753228668087 7.65963077434971 1906.66666666667 0.943852892303435 0.887600961929352 0.995569724242102 0.468658255757934 5.32753381473833 4.70382676911742 5.853703330185 0.282634447034943 0.249545760584339 0.310548606797477 0.282634447034943 0.249545760584339 0.310548606797477 0.0315675243074776 -0.00152116214312609 0.0594816840700124
"142" "MC" 4 6.31 1 0.251066922727465 0.251066922727465 56 7.14189029258321 7.07464825227557 7.22094413210771 997.777777777778 0.733370154090144 0.629173903654668 0.81574051945599 0.234329127878967 5.32753381473833 4.70382676911742 5.853703330185 0.282634447034943 0.249545760584339 0.310548606797477 0.282634447034943 0.249545760584339 0.310548606797477 0.0315675243074776 -0.00152116214312609 0.0594816840700124
"143" "MC" 4 6.31 2 0.251066922727465 0.50213384545493 112 7.59301284907453 7.55235963028026 7.63096234641832 1906.66666666667 0.959292205432612 0.919038902267975 1.00075188261997 0.468658255757934 5.69355776432 4.62898901772 6.99887041289437 0.302052620656923 0.245575494562745 0.371301607423918 0.302052620656923 0.245575494562745 0.371301607423918 0.050985697929458 -0.00549142816471987 0.120234684696453
"144" "MC" 4 6.31 2 0.251066922727465 0.50213384545493 56 7.08662091676847 6.98960431532273 7.20685584071077 997.777777777778 0.801476559608283 0.648351097020698 0.912290910874302 0.234329127878967 5.69355776432 4.62898901772 6.99887041289437 0.302052620656923 0.245575494562745 0.371301607423918 0.302052620656923 0.245575494562745 0.371301607423918 0.050985697929458 -0.00549142816471987 0.120234684696453
"145" "SY" 2 10 1 0.795774715459477 0.795774715459477 112 7.58648393740366 7.51630545323862 7.67283226180868 1906.66666666667 0.966064761929329 0.872818277962714 1.03613722343642 1.48544613552436 17.0961267208333 15.3934552159667 19.0244074303833 0.90697769178202 0.816648162961605 1.00927616064656 0.90697769178202 0.816648162961605 1.00927616064656 0.111202976322543 0.0208734475021281 0.213501445187086
"146" "SY" 2 10 1 0.795774715459477 0.795774715459477 56 6.80739095453732 6.71747490919054 6.89174852207052 986.666666666667 1.08326909761223 1.00258040160497 1.16210069721341 0.742723067762178 17.0961267208333 15.3934552159667 19.0244074303833 0.90697769178202 0.816648162961605 1.00927616064656 0.90697769178202 0.816648162961605 1.00927616064656 0.111202976322543 0.0208734475021281 0.213501445187086
"147" "SY" 2 10 2 0.795774715459477 1.59154943091895 112 7.62665550382647 7.57340977488593 7.69525235752516 1906.66666666667 0.923684420624892 0.847261331805622 0.979494615917154 1.48544613552436 15.5802337346667 14.2705157347117 17.3882209509708 0.826557071133101 0.757074373216678 0.922473771973688 0.826557071133101 0.757074373216678 0.922473771973688 0.0307823556736238 -0.0387003422427992 0.126699056514211
"148" "SY" 2 10 2 0.795774715459477 1.59154943091895 56 6.88355626116803 6.81577956563883 6.96081146864402 986.666666666667 1.01071814441574 0.931261255240683 1.07554665358237 0.742723067762178 15.5802337346667 14.2705157347117 17.3882209509708 0.826557071133101 0.757074373216678 0.922473771973688 0.826557071133101 0.757074373216678 0.922473771973688 0.0307823556736238 -0.0387003422427992 0.126699056514211
"149" "SY" 2 15.849 1 1.26122334653172 1.26122334653172 112 7.59481652301595 7.52683897886508 7.68166193530552 1906.66666666667 0.957413414048738 0.862821562466436 1.02593068915602 2.35428358019255 24.1195285795333 22.7726474331546 25.4890613191833 1.27958073282632 1.2081264687585 1.35223670124015 1.27958073282632 1.2081264687585 1.35223670124015 0.0183573862945992 -0.0530968777732199 0.0910133547084269
"150" "SY" 2 15.849 1 1.26122334653172 1.26122334653172 56 6.92603852669091 6.85054974838958 7.01178827168366 986.666666666667 0.967785733546858 0.875367840301227 1.04283789222549 1.17714179009628 24.1195285795333 22.7726474331546 25.4890613191833 1.27958073282632 1.2081264687585 1.35223670124015 1.27958073282632 1.2081264687585 1.35223670124015 0.0183573862945992 -0.0530968777732199 0.0910133547084269
"151" "SY" 2 15.849 2 1.26122334653172 2.52244669306345 112 7.60300684755047 7.54270659151447 7.67404180677971 1906.66666666667 0.948839226797015 0.871454076113961 1.01035125732564 2.35428358019255 25.2011958075 20.7356717811221 29.3558196460446 1.33696496153012 1.1000615540989 1.55737460172739 1.33696496153012 1.1000615540989 1.55737460172739 0.0757416149984 -0.161161792432823 0.296151255195665
"152" "SY" 2 15.849 2 1.26122334653172 2.52244669306345 56 6.84576599104316 6.76968826090564 6.91988758839916 986.666666666667 1.04740578892448 0.974115333358563 1.11718887059808 1.17714179009628 25.2011958075 20.7356717811221 29.3558196460446 1.33696496153012 1.1000615540989 1.55737460172739 1.33696496153012 1.1000615540989 1.55737460172739 0.0757416149984 -0.161161792432823 0.296151255195665
"153" "SY" 2 25.119 1 1.99890650776266 1.99890650776266 112 7.59930766896238 7.53540434424408 7.67731635050993 1906.66666666667 0.952720475080721 0.867752546031091 1.01755159583421 3.73129214782363 41.79191609475 36.4216960242883 46.9902999065454 2.21713000925373 1.93223098601864 2.49291283583244 2.21713000925373 1.93223098601864 2.49291283583244 0.218223501491074 -0.0666755217440191 0.494006328069784
"154" "SY" 2 25.119 1 1.99890650776266 1.99890650776266 56 6.84089975756358 6.76045859816631 6.91602080439476 986.666666666667 1.05203007421557 0.978074548130531 1.12529943313068 1.86564607391182 41.79191609475 36.4216960242883 46.9902999065454 2.21713000925373 1.93223098601864 2.49291283583244 2.21713000925373 1.93223098601864 2.49291283583244 0.218223501491074 -0.0666755217440191 0.494006328069784
"155" "SY" 2 25.119 2 1.99890650776266 3.99781301552532 112 7.57420531903525 7.51901313695505 7.63385080263938 1906.66666666667 0.978682435809772 0.915912079789565 1.03352385139565 3.73129214782363 50.9043671675 45.1603332436333 56.6484783346854 2.70056055322414 2.39583008913383 3.00529511519977 2.70056055322414 2.39583008913383 3.00529511519977 0.701654045461477 0.396923581371172 1.00638860743712
"156" "SY" 2 25.119 2 1.99890650776266 3.99781301552532 56 6.82395230601442 6.73852606002383 6.92144550438358 986.666666666667 1.06796037828979 0.97251584562799 1.14427498501449 1.86564607391182 50.9043671675 45.1603332436333 56.6484783346854 2.70056055322414 2.39583008913383 3.00529511519977 2.70056055322414 2.39583008913383 3.00529511519977 0.701654045461477 0.396923581371172 1.00638860743712
"157" "SY" 2 3.981 1 0.316797914224418 0.316797914224418 112 7.63781097670836 7.58669935947643 7.69575567146817 1906.66666666667 0.911610390822843 0.846680996328062 0.965842005464767 0.591356106552246 7.692251296274 6.678002712684 8.969884134564 0.408086605769016 0.354279047234915 0.475867132992476 0.408086605769016 0.354279047234915 0.475867132992476 0.0912886915445978 0.0374811330104973 0.159069218768059
"158" "SY" 2 3.981 1 0.316797914224418 0.316797914224418 56 7.0808592638577 6.98493315090519 7.19708162873041 986.666666666667 0.794942835534694 0.646424824511308 0.905168037864729 0.295678053276123 7.692251296274 6.678002712684 8.969884134564 0.408086605769016 0.354279047234915 0.475867132992476 0.408086605769016 0.354279047234915 0.475867132992476 0.0912886915445978 0.0374811330104973 0.159069218768059
"159" "SY" 2 3.981 2 0.316797914224418 0.633595828448835 112 7.70634842015789 7.64787156014761 7.78875145958823 1906.66666666667 0.834399244046035 0.734281855976623 0.900605290302869 0.591356106552246 6.86301777814333 6.13974627991117 7.49982871363604 0.364094401306356 0.325723656592646 0.397878270705902 0.364094401306356 0.325723656592646 0.397878270705902 0.0472964870819384 0.0089257423682283 0.0810803564814847
"160" "SY" 2 3.981 2 0.316797914224418 0.633595828448835 56 7.06285893833491 6.98639105674061 7.1456323994119 986.666666666667 0.81644019657374 0.714304083821772 0.903570711865811 0.295678053276123 6.86301777814333 6.13974627991117 7.49982871363604 0.364094401306356 0.325723656592646 0.397878270705902 0.364094401306356 0.325723656592646 0.397878270705902 0.0472964870819384 0.0089257423682283 0.0810803564814847
"161" "SY" 2 39.182 1 3.11800449011332 3.11800449011332 56 6.81723474870559 6.74205787814646 6.89168017560368 986.666666666667 1.07420042546003 1.00264856938094 1.14124737656452 2.91013752410577 65.0390689688833 60.3568692808667 69.6738332875167 3.45042977349749 3.20203136520043 3.69631165728964 3.45042977349749 3.20203136520043 3.69631165728964 0.332425283384172 0.0840268750871118 0.578307167176318
"162" "SY" 2 39.182 1 3.11800449011332 3.11800449011332 112 7.57596578788166 7.5105125912714 7.65500207869907 1906.66666666667 0.976882854467061 0.892738020406815 1.0417046063472 5.82027504821153 65.0390689688833 60.3568692808667 69.6738332875167 3.45042977349749 3.20203136520043 3.69631165728964 3.45042977349749 3.20203136520043 3.69631165728964 0.332425283384172 0.0840268750871118 0.578307167176318
"163" "SY" 2 39.182 2 3.11800449011332 6.23600898022664 112 7.63158089045235 7.5574252475425 7.72497758642126 1906.66666666667 0.918370073401223 0.812481553482446 0.995677231839509 5.82027504821153 81.29541352994 71.9030459231 88.54063650886 4.31285563799657 3.81457506067497 4.6972266549626 4.31285563799657 3.81457506067497 4.6972266549626 1.19485114788324 0.69657057056165 1.57922216484928
"164" "SY" 2 39.182 2 3.11800449011332 6.23600898022664 56 6.74453385643643 6.66003888598873 6.82852218397225 986.666666666667 1.13911848926065 1.06369132386736 1.20887031397443 2.91013752410577 81.29541352994 71.9030459231 88.54063650886 4.31285563799657 3.81457506067497 4.6972266549626 4.31285563799657 3.81457506067497 4.6972266549626 1.19485114788324 0.69657057056165 1.57922216484928
"165" "SY" 2 6.31 1 0.50213384545493 0.50213384545493 112 7.60025140369828 7.5391945884057 7.67281929438296 1906.66666666667 0.951731654496084 0.872832894513201 1.01382081067926 0.937316511515869 10.6413957623667 10.0191855582 11.2795988134192 0.564543578992601 0.531534302447487 0.598401302416379 0.564543578992601 0.531534302447487 0.598401302416379 0.0624097335376712 0.0294004569925571 0.0962674569614494
"166" "SY" 2 6.31 1 0.50213384545493 0.50213384545493 56 6.90877769606164 6.83717882076996 6.97989116388115 986.666666666667 0.985449723047958 0.910674273562061 1.05555085602617 0.468658255757934 10.6413957623667 10.0191855582 11.2795988134192 0.564543578992601 0.531534302447487 0.598401302416379 0.564543578992601 0.531534302447487 0.598401302416379 0.0624097335376712 0.0294004569925571 0.0962674569614494
"167" "SY" 2 6.31 2 0.50213384545493 1.00426769090986 112 7.6219413730824 7.56160605677447 7.69127538471891 1906.66666666667 0.928746372262706 0.851836638176872 0.991469560331443 0.937316511515869 10.88726576796 9.77953057919896 11.9191463191483 0.577587387908671 0.51882021093262 0.632330351376009 0.577587387908671 0.51882021093262 0.632330351376009 0.0754535424537415 0.0166863654776904 0.130196505921079
"168" "SY" 2 6.31 2 0.50213384545493 1.00426769090986 56 7.04215266798038 6.95775263316076 7.14888253166305 986.666666666667 0.840695322636856 0.710118604062452 0.934525356516046 0.468658255757934 10.88726576796 9.77953057919896 11.9191463191483 0.577587387908671 0.51882021093262 0.632330351376009 0.577587387908671 0.51882021093262 0.632330351376009 0.0754535424537415 0.0166863654776904 0.130196505921079
"169" "SY" 4 10 1 0.397887357729738 0.397887357729738 112 7.62889857698972 7.55703715315175 7.73274394666511 1906.66666666667 0.921267456333128 0.803222951147079 0.99606692824794 0.742723067762178 7.13001631073333 6.549833774545 7.75019134451958 0.378259113393016 0.347479473883028 0.411160420796105 0.378259113393016 0.347479473883028 0.411160420796105 -0.0196282443367219 -0.0504078838467105 0.0132730630663663
"170" "SY" 4 10 1 0.397887357729738 0.397887357729738 56 6.83263872648143 6.74361805443699 6.92874538308502 986.666666666667 1.05982902519619 0.964987892791374 1.13990652537187 0.371361533881089 7.13001631073333 6.549833774545 7.75019134451958 0.378259113393016 0.347479473883028 0.411160420796105 0.378259113393016 0.347479473883028 0.411160420796105 -0.0196282443367219 -0.0504078838467105 0.0132730630663663
"171" "SY" 4 10 2 0.397887357729738 0.795774715459477 112 7.58163821669646 7.51574694065107 7.65109247954892 1906.66666666667 0.971062803984496 0.897058519687844 1.03667540262589 0.742723067762178 6.931644144525 6.70624083550625 7.23819203065783 0.367735143118382 0.355777126178514 0.383998013575853 0.367735143118382 0.355777126178514 0.383998013575853 -0.0301522146113564 -0.0421102315512245 -0.0138893441538858
"172" "SY" 4 10 2 0.397887357729738 0.795774715459477 56 6.8312534126375 6.75053628669687 6.90493429748157 986.666666666667 1.06113055534124 0.989341560409946 1.13393556853117 0.371361533881089 6.931644144525 6.70624083550625 7.23819203065783 0.367735143118382 0.355777126178514 0.383998013575853 0.367735143118382 0.355777126178514 0.383998013575853 -0.0301522146113564 -0.0421102315512245 -0.0138893441538858
"173" "SY" 4 15.849 1 0.630611673265862 0.630611673265862 112 7.57814948341714 7.51458570223491 7.6525442840329 1906.66666666667 0.974646236967036 0.895456101383573 1.03779340289752 1.17714179009628 11.2711407863583 10.3102491807417 11.96045363931 0.597952590144534 0.546975707208067 0.634521772772545 0.597952590144534 0.546975707208067 0.634521772772545 -0.0326590831213286 -0.0836359660577956 0.00391009950668297
"174" "SY" 4 15.849 1 0.630611673265862 0.630611673265862 56 6.82437102059502 6.74808602099362 6.9102178052706 986.666666666667 1.0675700379956 0.983987607300683 1.13605505878685 0.588570895048138 11.2711407863583 10.3102491807417 11.96045363931 0.597952590144534 0.546975707208067 0.634521772772545 0.597952590144534 0.546975707208067 0.634521772772545 -0.0326590831213286 -0.0836359660577956 0.00391009950668297
"175" "SY" 4 15.849 2 0.630611673265862 1.26122334653172 56 6.83795479883716 6.76495189680653 6.91992483264781 986.666666666667 1.05481769978507 0.974077124343427 1.12136029903753 0.588570895048138 10.6320622272717 9.16500419865167 12.2090226072691 0.564048419576971 0.486218573891129 0.647708766089191 0.564048419576971 0.486218573891129 0.647708766089191 -0.0665632536888916 -0.144393099374733 0.0170970928233292
"176" "SY" 4 15.849 2 0.630611673265862 1.26122334653172 112 7.60006012622708 7.54140143598821 7.67288483587672 1906.66666666667 0.951932145439034 0.872759015876353 1.01164206031864 1.17714179009628 10.6320622272717 9.16500419865167 12.2090226072691 0.564048419576971 0.486218573891129 0.647708766089191 0.564048419576971 0.486218573891129 0.647708766089191 -0.0665632536888916 -0.144393099374733 0.0170970928233292
"177" "SY" 4 25.119 1 0.99945325388133 0.99945325388133 112 7.62343775605409 7.54209200902366 7.7285835772038 1906.66666666667 0.927142166622135 0.808191642869681 1.01095929125231 1.86564607391182 17.40830204695 16.22916993057 18.2866522136542 0.923539107202951 0.860984205576189 0.970137030801804 0.923539107202951 0.860984205576189 0.970137030801804 -0.075914146678379 -0.138469048305141 -0.0293162230795261
"178" "SY" 4 25.119 1 0.99945325388133 0.99945325388133 56 6.89544468458922 6.8217890256427 6.96280714383265 986.666666666667 0.998886955085545 0.929126270184881 1.06997446200976 0.932823036955908 17.40830204695 16.22916993057 18.2866522136542 0.923539107202951 0.860984205576189 0.970137030801804 0.923539107202951 0.860984205576189 0.970137030801804 -0.075914146678379 -0.138469048305141 -0.0293162230795261
"179" "SY" 4 25.119 2 0.99945325388133 1.99890650776266 56 6.86808742787236 6.79565152243178 6.94347751724926 986.666666666667 1.02590342840945 0.949627084642516 1.09396807496837 0.932823036955908 17.0032002598333 14.8543284484188 18.8099258802667 0.902047789911292 0.78804659962547 0.997897561012204 0.902047789911292 0.78804659962547 0.997897561012204 -0.0974054639700382 -0.21140665425586 -0.00155569286912627
"180" "SY" 4 25.119 2 0.99945325388133 1.99890650776266 112 7.63998215352433 7.57367017570318 7.72886725439262 1906.66666666667 0.909244737339958 0.807853506066742 0.979228840878623 1.86564607391182 17.0032002598333 14.8543284484188 18.8099258802667 0.902047789911292 0.78804659962547 0.997897561012204 0.902047789911292 0.78804659962547 0.997897561012204 -0.0974054639700382 -0.21140665425586 -0.00155569286912627
"181" "SY" 4 3.981 1 0.158398957112209 0.158398957112209 56 7.15970407351664 7.09107478970805 7.24623434917894 986.666666666667 0.696084299098775 0.578230687777693 0.782569450204996 0.147839026638062 3.24540330851667 3.00672349055188 3.45033442206267 0.172173992959073 0.15951163534395 0.18304592619713 0.172173992959073 0.15951163534395 0.18304592619713 0.0137750358468642 0.00111267823174072 0.0246469690849216
"182" "SY" 4 3.981 1 0.158398957112209 0.158398957112209 112 7.68197572100969 7.61092392860546 7.78411171892663 1906.66666666667 0.862464676139671 0.740140857281631 0.940484071173426 0.295678053276123 3.24540330851667 3.00672349055188 3.45033442206267 0.172173992959073 0.15951163534395 0.18304592619713 0.172173992959073 0.15951163534395 0.18304592619713 0.0137750358468642 0.00111267823174072 0.0246469690849216
"183" "SY" 4 3.981 2 0.158398957112209 0.316797914224418 112 7.63464515079229 7.57640273028965 7.70747851714812 1906.66666666667 0.915050594438201 0.833081257553907 0.976435713517525 0.295678053276123 3.14003796253 2.94534808663567 3.29049282090167 0.166584187744284 0.156255569038107 0.174566065884965 0.166584187744284 0.156255569038107 0.174566065884965 0.00818523063207555 -0.00214338807410136 0.0161671087727562
"184" "SY" 4 3.981 2 0.158398957112209 0.316797914224418 56 7.10114868167336 7.0201256488262 7.20394916307554 986.666666666667 0.770243203976837 0.637097107958283 0.865952161347661 0.147839026638062 3.14003796253 2.94534808663567 3.29049282090167 0.166584187744284 0.156255569038107 0.174566065884965 0.166584187744284 0.156255569038107 0.174566065884965 0.00818523063207555 -0.00214338807410136 0.0161671087727562
"185" "SY" 4 39.182 1 1.55900224505666 1.55900224505666 112 7.61952554767876 7.54569570489784 7.72307465049248 1906.66666666667 0.931331210474294 0.814739176263399 1.00738865945947 2.91013752410577 28.3371572491667 27.0980817860929 30.0627107015571 1.50333288312574 1.43759788818838 1.59487633696481 1.50333288312574 1.43759788818838 1.59487633696481 -0.0556693619309243 -0.121404356868279 0.0358740919081488
"186" "SY" 4 39.182 1 1.55900224505666 1.55900224505666 56 6.83149858638789 6.74872170371472 6.91349383003084 986.666666666667 1.06090034097826 0.980653667492552 1.1355056893219 1.45506876205288 28.3371572491667 27.0980817860929 30.0627107015571 1.50333288312574 1.43759788818838 1.59487633696481 1.50333288312574 1.43759788818838 1.59487633696481 -0.0556693619309243 -0.121404356868279 0.0358740919081488
"187" "SY" 4 39.182 2 1.55900224505666 3.11800449011332 112 7.64866869503286 7.57555386430859 7.7462585203783 1906.66666666667 0.899728575043377 0.786939233593949 0.97730421374745 2.91013752410577 27.2727357630333 24.1513163176921 31.4969801901167 1.44686356944196 1.28126712471222 1.67096669657486 1.44686356944196 1.28126712471222 1.67096669657486 -0.112138675614705 -0.277735120344445 0.111964451518197
"188" "SY" 4 39.182 2 1.55900224505666 3.11800449011332 56 6.83704805792431 6.76046116482936 6.91617712579295 986.666666666667 1.05567434680963 0.977914786828312 1.12529718806617 1.45506876205288 27.2727357630333 24.1513163176921 31.4969801901167 1.44686356944196 1.28126712471222 1.67096669657486 1.44686356944196 1.28126712471222 1.67096669657486 -0.112138675614705 -0.277735120344445 0.111964451518197
"189" "SY" 4 6.31 1 0.251066922727465 0.251066922727465 112 7.62960203006197 7.56707366640864 7.7122593567463 1906.66666666667 0.920508351645188 0.827489049147956 0.985940207185767 0.468658255757934 4.81272979997833 4.45103480782667 5.15485458411633 0.25532324581074 0.236134730513233 0.273473529327344 0.25532324581074 0.236134730513233 0.273473529327344 0.00425632308327528 -0.0149321922142321 0.0224066065998788
"190" "SY" 4 6.31 1 0.251066922727465 0.251066922727465 56 7.04327782619108 6.95271978160073 7.15206428313487 986.666666666667 0.839390187356276 0.706007986017783 0.939874260826516 0.234329127878967 4.81272979997833 4.45103480782667 5.15485458411633 0.25532324581074 0.236134730513233 0.273473529327344 0.25532324581074 0.236134730513233 0.273473529327344 0.00425632308327528 -0.0149321922142321 0.0224066065998788
"191" "SY" 4 6.31 2 0.251066922727465 0.50213384545493 112 7.58676193383401 7.53379108247606 7.64588177301643 1906.66666666667 0.965777291667936 0.902790676800308 1.01913526450417 0.468658255757934 5.4926482714 4.02682599292004 7.13116677757521 0.291394041019488 0.213629753914718 0.378320147554599 0.291394041019488 0.213629753914718 0.378320147554599 0.0403271182920232 -0.0374371688127468 0.127253224827134
"192" "SY" 4 6.31 2 0.251066922727465 0.50213384545493 56 6.90848387020766 6.83535864694931 6.9849968172711 986.666666666667 0.985747780358871 0.905098331673475 1.05726835408628 0.234329127878967 5.4926482714 4.02682599292004 7.13116677757521 0.291394041019488 0.213629753914718 0.378320147554599 0.291394041019488 0.213629753914718 0.378320147554599 0.0403271182920232 -0.0374371688127468 0.127253224827134
