"subject" "radius" "number" "durationTest" "sample" "freq" "psesample"
"7210" "MA" 2 1 56 1 3.11800449011332 1.11377401104704
"7211" "MA" 2 1 56 2 0.316797914224418 0.913142024640193
"7212" "MA" 2 1 56 2 0.397887357729738 0.920079094768891
"7213" "MA" 2 1 56 2 0.50213384545493 0.928997212402447
"7214" "MA" 2 1 56 2 0.630611673265862 0.993469597289495
"7215" "MA" 2 1 56 2 0.795774715459477 1.07635125404581
"7216" "MA" 2 1 56 2 0.99945325388133 1.03678511390843
"7217" "MA" 2 1 56 2 1.26122334653172 0.985934237572454
"7218" "MA" 2 1 56 2 1.55900224505666 1.04030057344667
"7219" "MA" 2 1 56 2 1.99890650776266 1.12061513911014
"7220" "MA" 2 1 56 2 3.11800449011332 1.01162724180455
"7221" "MA" 2 1 56 3 0.316797914224418 0.980575091482699
"7222" "MA" 2 1 56 3 0.397887357729738 0.971617977545987
"7223" "MA" 2 1 56 3 0.50213384545493 0.960102943927643
"7224" "MA" 2 1 56 3 0.630611673265862 0.991823517165335
"7225" "MA" 2 1 56 3 0.795774715459477 1.03260149781249
"7226" "MA" 2 1 56 3 0.99945325388133 1.02503950988098
"7227" "MA" 2 1 56 3 1.26122334653172 1.01532075258436
"7228" "MA" 2 1 56 3 1.55900224505666 1.07167628810398
"7229" "MA" 2 1 56 3 1.99890650776266 1.15492946831575
"7230" "MA" 2 1 56 3 3.11800449011332 1.07154045280608
"7231" "MA" 2 1 56 4 0.316797914224418 0.964762742684744
"7232" "MA" 2 1 56 4 0.397887357729738 0.959637922494921
"7233" "MA" 2 1 56 4 0.50213384545493 0.953049586431459
"7234" "MA" 2 1 56 4 0.630611673265862 0.98238746904949
"7235" "MA" 2 1 56 4 0.795774715459477 1.02010241198769
"7236" "MA" 2 1 56 4 0.99945325388133 0.976587090607025
"7237" "MA" 2 1 56 4 1.26122334653172 0.920660679322908
"7238" "MA" 2 1 56 4 1.55900224505666 1.02075628140423
"7239" "MA" 2 1 56 4 1.99890650776266 1.16862600035279
"7240" "MA" 2 1 56 4 3.11800449011332 1.08731677794224
"7241" "MA" 2 1 56 5 0.316797914224418 0.89302931088219
"7242" "MA" 2 1 56 5 0.397887357729738 0.910095875056944
"7243" "MA" 2 1 56 5 0.50213384545493 0.932036207803685
"7244" "MA" 2 1 56 5 0.630611673265862 0.951530988414015
"7245" "MA" 2 1 56 5 0.795774715459477 0.976592256395891
"7246" "MA" 2 1 56 5 0.99945325388133 0.952447764398796
"7247" "MA" 2 1 56 5 1.26122334653172 0.92141697462562
"7248" "MA" 2 1 56 5 1.55900224505666 1.00586518858646
"7249" "MA" 2 1 56 5 1.99890650776266 1.1306192577408
"7250" "MA" 2 1 56 5 3.11800449011332 1.10469082654477
"7251" "MA" 2 1 56 6 0.316797914224418 0.927929330611564
"7252" "MA" 2 1 56 6 0.397887357729738 0.910401992657312
"7253" "MA" 2 1 56 6 0.50213384545493 0.887869301077262
"7254" "MA" 2 1 56 6 0.630611673265862 0.945410461113961
"7255" "MA" 2 1 56 6 0.795774715459477 1.01938176966532
"7256" "MA" 2 1 56 6 0.99945325388133 0.99716926116682
"7257" "MA" 2 1 56 6 1.26122334653172 0.968621479683791
"7258" "MA" 2 1 56 6 1.55900224505666 1.0511408399823
"7259" "MA" 2 1 56 6 1.99890650776266 1.17304544279635
"7260" "MA" 2 1 56 6 3.11800449011332 1.07811214696117
"7261" "MA" 2 1 56 7 0.316797914224418 0.893569533247352
"7262" "MA" 2 1 56 7 0.397887357729738 0.90114859265275
"7263" "MA" 2 1 56 7 0.50213384545493 0.910892035067934
"7264" "MA" 2 1 56 7 0.630611673265862 0.969680768257656
"7265" "MA" 2 1 56 7 0.795774715459477 1.04525587865423
"7266" "MA" 2 1 56 7 0.99945325388133 1.00703262087189
"7267" "MA" 2 1 56 7 1.26122334653172 0.957907632993386
"7268" "MA" 2 1 56 7 1.55900224505666 1.05200516907342
"7269" "MA" 2 1 56 7 1.99890650776266 1.19101403584264
"7270" "MA" 2 1 56 7 3.11800449011332 1.06635604833782
"7271" "MA" 2 1 56 8 0.316797914224418 0.865830000932755
"7272" "MA" 2 1 56 8 0.397887357729738 0.828071003876911
"7273" "MA" 2 1 56 8 0.50213384545493 0.779529015512676
"7274" "MA" 2 1 56 8 0.630611673265862 0.879321030110239
"7275" "MA" 2 1 56 8 0.795774715459477 1.00760738891931
"7276" "MA" 2 1 56 8 0.99945325388133 1.03246797385765
"7277" "MA" 2 1 56 8 1.26122334653172 1.06441909484014
"7278" "MA" 2 1 56 8 1.55900224505666 1.1022615503031
"7279" "MA" 2 1 56 8 1.99890650776266 1.15816563736864
"7280" "MA" 2 1 56 8 3.11800449011332 1.07753483823569
"7281" "MA" 2 1 56 9 0.316797914224418 0.903561740909646
"7282" "MA" 2 1 56 9 0.397887357729738 0.928651210970251
"7283" "MA" 2 1 56 9 0.50213384545493 0.960905583668379
"7284" "MA" 2 1 56 9 0.630611673265862 0.979293558777109
"7285" "MA" 2 1 56 9 0.795774715459477 1.00293198698285
"7286" "MA" 2 1 56 9 0.99945325388133 0.996682260021807
"7287" "MA" 2 1 56 9 1.26122334653172 0.988650036213114
"7288" "MA" 2 1 56 9 1.55900224505666 1.06611086819957
"7289" "MA" 2 1 56 9 1.99890650776266 1.18054258365149
"7290" "MA" 2 1 56 9 3.11800449011332 1.03822157413591
"7291" "MA" 2 1 56 10 0.316797914224418 0.870552643685526
"7292" "MA" 2 1 56 10 0.397887357729738 0.88389539113127
"7293" "MA" 2 1 56 10 0.50213384545493 0.901048481566918
"7294" "MA" 2 1 56 10 0.630611673265862 0.961114320429021
"7295" "MA" 2 1 56 10 0.795774715459477 1.03833119782654
"7296" "MA" 2 1 56 10 0.99945325388133 0.998918499335667
"7297" "MA" 2 1 56 10 1.26122334653172 0.948264828038256
"7298" "MA" 2 1 56 10 1.55900224505666 1.04442397702196
"7299" "MA" 2 1 56 10 1.99890650776266 1.18647843335064
"7300" "MA" 2 1 56 10 3.11800449011332 1.04329563227545
"7301" "MA" 2 1 56 11 0.316797914224418 0.838887084177617
"7302" "MA" 2 1 56 11 0.397887357729738 0.887592387971076
"7303" "MA" 2 1 56 11 0.50213384545493 0.950206664682981
"7304" "MA" 2 1 56 11 0.630611673265862 0.973123650052421
"7305" "MA" 2 1 56 11 0.795774715459477 1.00258428996216
"7306" "MA" 2 1 56 11 0.99945325388133 0.993091557590303
"7307" "MA" 2 1 56 11 1.26122334653172 0.980891384456011
"7308" "MA" 2 1 56 11 1.55900224505666 1.06995173272462
"7309" "MA" 2 1 56 11 1.99890650776266 1.20151923813051
"7310" "MA" 2 1 56 11 3.11800449011332 1.08882783842456
"7311" "MA" 2 1 56 12 0.316797914224418 0.934745748280441
"7312" "MA" 2 1 56 12 0.397887357729738 0.911929036722885
"7313" "MA" 2 1 56 12 0.50213384545493 0.882596463474212
"7314" "MA" 2 1 56 12 0.630611673265862 0.957115977260672
"7315" "MA" 2 1 56 12 0.795774715459477 1.05291359315649
"7316" "MA" 2 1 56 12 0.99945325388133 0.977447108470142
"7317" "MA" 2 1 56 12 1.26122334653172 0.880456680114706
"7318" "MA" 2 1 56 12 1.55900224505666 0.960639349942453
"7319" "MA" 2 1 56 12 1.99890650776266 1.07909199526789
"7320" "MA" 2 1 56 12 3.11800449011332 1.07574837445607
"7321" "MA" 2 1 56 13 0.316797914224418 0.8874843146226
"7322" "MA" 2 1 56 13 0.397887357729738 0.919814670865527
"7323" "MA" 2 1 56 13 0.50213384545493 0.96137773924456
"7324" "MA" 2 1 56 13 0.630611673265862 0.996047413270245
"7325" "MA" 2 1 56 13 0.795774715459477 1.04061657303507
"7326" "MA" 2 1 56 13 0.99945325388133 1.02129724284611
"7327" "MA" 2 1 56 13 1.26122334653172 0.996467808715783
"7328" "MA" 2 1 56 13 1.55900224505666 1.04998309984447
"7329" "MA" 2 1 56 13 1.99890650776266 1.12904042997792
"7330" "MA" 2 1 56 13 3.11800449011332 1.03198767888438
"7331" "MA" 2 1 56 14 0.316797914224418 0.911471701532662
"7332" "MA" 2 1 56 14 0.397887357729738 0.923481313858648
"7333" "MA" 2 1 56 14 0.50213384545493 0.938920560322869
"7334" "MA" 2 1 56 14 0.630611673265862 0.987639145845993
"7335" "MA" 2 1 56 14 0.795774715459477 1.05026870561883
"7336" "MA" 2 1 56 14 0.99945325388133 1.02785765357494
"7337" "MA" 2 1 56 14 1.26122334653172 0.999054701553689
"7338" "MA" 2 1 56 14 1.55900224505666 1.06592812689833
"7339" "MA" 2 1 56 14 1.99890650776266 1.16471922665921
"7340" "MA" 2 1 56 14 3.11800449011332 1.0330234291136
"7341" "MA" 2 1 56 15 0.316797914224418 0.944446305884468
"7342" "MA" 2 1 56 15 0.397887357729738 0.968444035240758
"7343" "MA" 2 1 56 15 0.50213384545493 0.999294894373967
"7344" "MA" 2 1 56 15 0.630611673265862 0.990141560445553
"7345" "MA" 2 1 56 15 0.795774715459477 0.978374608095957
"7346" "MA" 2 1 56 15 0.99945325388133 0.973485395210927
"7347" "MA" 2 1 56 15 1.26122334653172 0.967201720358298
"7348" "MA" 2 1 56 15 1.55900224505666 1.0160077812352
"7349" "MA" 2 1 56 15 1.99890650776266 1.08810823674763
"7350" "MA" 2 1 56 15 3.11800449011332 1.07160406185234
"7351" "MA" 2 1 56 16 0.316797914224418 0.903493638651338
"7352" "MA" 2 1 56 16 0.397887357729738 0.943208181035993
"7353" "MA" 2 1 56 16 0.50213384545493 0.994264167811163
"7354" "MA" 2 1 56 16 0.630611673265862 1.01009687636431
"7355" "MA" 2 1 56 16 0.795774715459477 1.03045041405527
"7356" "MA" 2 1 56 16 0.99945325388133 1.00029608973014
"7357" "MA" 2 1 56 16 1.26122334653172 0.96154139159866
"7358" "MA" 2 1 56 16 1.55900224505666 1.01704356814539
"7359" "MA" 2 1 56 16 1.99890650776266 1.09903609405408
"7360" "MA" 2 1 56 16 3.11800449011332 1.09194138796694
"7361" "MA" 2 1 56 17 0.316797914224418 0.880645164861348
"7362" "MA" 2 1 56 17 0.397887357729738 0.927598893411055
"7363" "MA" 2 1 56 17 0.50213384545493 0.987961390368972
"7364" "MA" 2 1 56 17 0.630611673265862 1.00654257895451
"7365" "MA" 2 1 56 17 0.795774715459477 1.03042939029503
"7366" "MA" 2 1 56 17 0.99945325388133 1.03040287191819
"7367" "MA" 2 1 56 17 1.26122334653172 1.03036879018324
"7368" "MA" 2 1 56 17 1.55900224505666 1.08557388435735
"7369" "MA" 2 1 56 17 1.99890650776266 1.16712753497052
"7370" "MA" 2 1 56 17 3.11800449011332 1.02562363194741
"7371" "MA" 2 1 56 18 0.316797914224418 0.899333540102671
"7372" "MA" 2 1 56 18 0.397887357729738 0.91239122306914
"7373" "MA" 2 1 56 18 0.50213384545493 0.929177841995612
"7374" "MA" 2 1 56 18 0.630611673265862 0.968425948233838
"7375" "MA" 2 1 56 18 0.795774715459477 1.01888085346607
"7376" "MA" 2 1 56 18 0.99945325388133 1.02184120068277
"7377" "MA" 2 1 56 18 1.26122334653172 1.02564587431798
"7378" "MA" 2 1 56 18 1.55900224505666 1.08130438232416
"7379" "MA" 2 1 56 18 1.99890650776266 1.16352785433329
"7380" "MA" 2 1 56 18 3.11800449011332 1.01966148840636
"7381" "MA" 2 1 56 19 0.316797914224418 0.965519163784127
"7382" "MA" 2 1 56 19 0.397887357729738 0.925386480137906
"7383" "MA" 2 1 56 19 0.50213384545493 0.873792941789966
"7384" "MA" 2 1 56 19 0.630611673265862 0.927131823023832
"7385" "MA" 2 1 56 19 0.795774715459477 0.995700945353277
"7386" "MA" 2 1 56 19 0.99945325388133 0.978417490497876
"7387" "MA" 2 1 56 19 1.26122334653172 0.95620458768606
"7388" "MA" 2 1 56 19 1.55900224505666 1.07610471400539
"7389" "MA" 2 1 56 19 1.99890650776266 1.25323135705544
"7390" "MA" 2 1 56 19 3.11800449011332 1.11080605139452
"7391" "MA" 2 1 56 20 0.316797914224418 0.859541646360988
"7392" "MA" 2 1 56 20 0.397887357729738 0.92010799215778
"7393" "MA" 2 1 56 20 0.50213384545493 0.997970517176228
"7394" "MA" 2 1 56 20 0.630611673265862 1.00057035477243
"7395" "MA" 2 1 56 20 0.795774715459477 1.00391254302323
"7396" "MA" 2 1 56 20 0.99945325388133 1.01226520787679
"7397" "MA" 2 1 56 20 1.26122334653172 1.02300015260654
"7398" "MA" 2 1 56 20 1.55900224505666 1.07584232487059
"7399" "MA" 2 1 56 20 1.99890650776266 1.15390526668664
"7400" "MA" 2 1 56 20 3.11800449011332 1.03088482599057
"7401" "MA" 2 1 56 21 0.316797914224418 0.891843551840531
"7402" "MA" 2 1 56 21 0.397887357729738 0.897582667188059
"7403" "MA" 2 1 56 21 0.50213384545493 0.90496072519126
"7404" "MA" 2 1 56 21 0.630611673265862 0.946618705944053
"7405" "MA" 2 1 56 21 0.795774715459477 1.00017159479659
"7406" "MA" 2 1 56 21 0.99945325388133 0.997229678417609
"7407" "MA" 2 1 56 21 1.26122334653172 0.99344869231538
"7408" "MA" 2 1 56 21 1.55900224505666 1.06336781325735
"7409" "MA" 2 1 56 21 1.99890650776266 1.16665827305617
"7410" "MA" 2 1 56 21 3.11800449011332 1.04257921506574
"7411" "MA" 2 1 56 22 0.316797914224418 0.911405669959284
"7412" "MA" 2 1 56 22 0.397887357729738 0.933503105932352
"7413" "MA" 2 1 56 22 0.50213384545493 0.961910997124422
"7414" "MA" 2 1 56 22 0.630611673265862 0.980093074073719
"7415" "MA" 2 1 56 22 0.795774715459477 1.00346681251179
"7416" "MA" 2 1 56 22 0.99945325388133 0.999476030064148
"7417" "MA" 2 1 56 22 1.26122334653172 0.994347028750799
"7418" "MA" 2 1 56 22 1.55900224505666 1.08733221514255
"7419" "MA" 2 1 56 22 1.99890650776266 1.22469782454222
"7420" "MA" 2 1 56 22 3.11800449011332 1.04143902673195
"7421" "MA" 2 1 56 23 0.316797914224418 0.885067405738912
"7422" "MA" 2 1 56 23 0.397887357729738 0.878240169044854
"7423" "MA" 2 1 56 23 0.50213384545493 0.869463250429334
"7424" "MA" 2 1 56 23 0.630611673265862 0.930041227825517
"7425" "MA" 2 1 56 23 0.795774715459477 1.00791647842061
"7426" "MA" 2 1 56 23 0.99945325388133 1.0053452424481
"7427" "MA" 2 1 56 23 1.26122334653172 1.00204065923593
"7428" "MA" 2 1 56 23 1.55900224505666 1.04160461309325
"7429" "MA" 2 1 56 23 1.99890650776266 1.10005184369807
"7430" "MA" 2 1 56 23 3.11800449011332 1.05097368852947
"7431" "MA" 2 1 56 24 0.316797914224418 0.887812756358097
"7432" "MA" 2 1 56 24 0.397887357729738 0.885577059232768
"7433" "MA" 2 1 56 24 0.50213384545493 0.882702904930333
"7434" "MA" 2 1 56 24 0.630611673265862 0.955435073178507
"7435" "MA" 2 1 56 24 0.795774715459477 1.0489349896846
"7436" "MA" 2 1 56 24 0.99945325388133 1.01939123593097
"7437" "MA" 2 1 56 24 1.26122334653172 0.981421250397631
"7438" "MA" 2 1 56 24 1.55900224505666 1.04412120180511
"7439" "MA" 2 1 56 24 1.99890650776266 1.13674689164491
"7440" "MA" 2 1 56 24 3.11800449011332 1.03517376653988
"7441" "MA" 2 1 56 25 0.316797914224418 0.924536358767848
"7442" "MA" 2 1 56 25 0.397887357729738 0.931862158453008
"7443" "MA" 2 1 56 25 0.50213384545493 0.941280016733243
"7444" "MA" 2 1 56 25 0.630611673265862 0.968658552804203
"7445" "MA" 2 1 56 25 0.795774715459477 1.00385468263714
"7446" "MA" 2 1 56 25 0.99945325388133 1.00366920981275
"7447" "MA" 2 1 56 25 1.26122334653172 1.00343083792144
"7448" "MA" 2 1 56 25 1.55900224505666 1.06343652500257
"7449" "MA" 2 1 56 25 1.99890650776266 1.15208201890542
"7450" "MA" 2 1 56 25 3.11800449011332 1.09208429632965
"7451" "MA" 2 1 56 26 0.316797914224418 0.903003569239737
"7452" "MA" 2 1 56 26 0.397887357729738 0.913555141024806
"7453" "MA" 2 1 56 26 0.50213384545493 0.927119968344179
"7454" "MA" 2 1 56 26 0.630611673265862 0.98698589503996
"7455" "MA" 2 1 56 26 0.795774715459477 1.06394577788734
"7456" "MA" 2 1 56 26 0.99945325388133 1.04266249751146
"7457" "MA" 2 1 56 26 1.26122334653172 1.01530897112097
"7458" "MA" 2 1 56 26 1.55900224505666 1.07203900305424
"7459" "MA" 2 1 56 26 1.99890650776266 1.15584542115341
"7460" "MA" 2 1 56 26 3.11800449011332 1.05752284561317
"7461" "MA" 2 1 56 27 0.316797914224418 0.849296311806659
"7462" "MA" 2 1 56 27 0.397887357729738 0.881841509184351
"7463" "MA" 2 1 56 27 0.50213384545493 0.923680771760187
"7464" "MA" 2 1 56 27 0.630611673265862 0.984833864707751
"7465" "MA" 2 1 56 27 0.795774715459477 1.06344844780634
"7466" "MA" 2 1 56 27 0.99945325388133 1.02211219673964
"7467" "MA" 2 1 56 27 1.26122334653172 0.968986352674812
"7468" "MA" 2 1 56 27 1.55900224505666 1.06013514869704
"7469" "MA" 2 1 56 27 1.99890650776266 1.19478788638032
"7470" "MA" 2 1 56 27 3.11800449011332 1.07208647656911
"7471" "MA" 2 1 56 28 0.316797914224418 0.913915643242798
"7472" "MA" 2 1 56 28 0.397887357729738 0.895708965175678
"7473" "MA" 2 1 56 28 0.50213384545493 0.8723029315467
"7474" "MA" 2 1 56 28 0.630611673265862 0.95154077508385
"7475" "MA" 2 1 56 28 0.795774715459477 1.05340397995307
"7476" "MA" 2 1 56 28 0.99945325388133 1.02823371296887
"7477" "MA" 2 1 56 28 1.26122334653172 0.995884584918649
"7478" "MA" 2 1 56 28 1.55900224505666 1.0577704336336
"7479" "MA" 2 1 56 28 1.99890650776266 1.14919346187953
"7480" "MA" 2 1 56 28 3.11800449011332 1.0569335470092
"7481" "MA" 2 1 56 29 0.316797914224418 0.84502318874678
"7482" "MA" 2 1 56 29 0.397887357729738 0.907988078872563
"7483" "MA" 2 1 56 29 0.50213384545493 0.988934110339469
"7484" "MA" 2 1 56 29 0.630611673265862 1.02320484190088
"7485" "MA" 2 1 56 29 0.795774715459477 1.06726114624013
"7486" "MA" 2 1 56 29 0.99945325388133 1.01418716148061
"7487" "MA" 2 1 56 29 1.26122334653172 0.945975841743764
"7488" "MA" 2 1 56 29 1.55900224505666 1.04136210436741
"7489" "MA" 2 1 56 29 1.99890650776266 1.18227478736675
"7490" "MA" 2 1 56 29 3.11800449011332 1.06034221884586
"7491" "MA" 2 1 56 30 0.316797914224418 0.928317060333701
"7492" "MA" 2 1 56 30 0.397887357729738 0.925248798969685
"7493" "MA" 2 1 56 30 0.50213384545493 0.921304321651863
"7494" "MA" 2 1 56 30 0.630611673265862 0.978662692448631
"7495" "MA" 2 1 56 30 0.795774715459477 1.05239901861072
"7496" "MA" 2 1 56 30 0.99945325388133 1.02981764653033
"7497" "MA" 2 1 56 30 1.26122334653172 1.00079579716193
"7498" "MA" 2 1 56 30 1.55900224505666 1.06197293636041
"7499" "MA" 2 1 56 30 1.99890650776266 1.15234899875732
"7500" "MA" 2 1 56 30 3.11800449011332 1.04910451346469
"7501" "MA" 2 1 112 1 0.316797914224418 0.99014208482554
"7502" "MA" 2 1 112 1 0.397887357729738 0.99834162242282
"7503" "MA" 2 1 112 1 0.50213384545493 1.00888273552629
"7504" "MA" 2 1 112 1 0.630611673265862 0.988681530472613
"7505" "MA" 2 1 112 1 0.795774715459477 0.962712127506427
"7506" "MA" 2 1 112 1 0.99945325388133 1.01175892654963
"7507" "MA" 2 1 112 1 1.26122334653172 1.07479445905701
"7508" "MA" 2 1 112 1 1.55900224505666 1.08430361839376
"7509" "MA" 2 1 112 1 1.99890650776266 1.09835135565019
"7510" "MA" 2 1 112 1 3.11800449011332 1.05389773122226
"7511" "MA" 2 1 112 2 0.316797914224418 0.930945647442988
"7512" "MA" 2 1 112 2 0.397887357729738 0.952867115633115
"7513" "MA" 2 1 112 2 0.50213384545493 0.981048787202365
"7514" "MA" 2 1 112 2 0.630611673265862 0.985731437456218
"7515" "MA" 2 1 112 2 0.795774715459477 0.991751159104947
"7516" "MA" 2 1 112 2 0.99945325388133 1.01661496551724
"7517" "MA" 2 1 112 2 1.26122334653172 1.04857022677656
"7518" "MA" 2 1 112 2 1.55900224505666 1.06616979680479
"7519" "MA" 2 1 112 2 1.99890650776266 1.09216937540342
"7520" "MA" 2 1 112 2 3.11800449011332 1.03041324462376
"7521" "MA" 2 1 112 3 0.316797914224418 0.914164841879399
"7522" "MA" 2 1 112 3 0.397887357729738 0.929624578241704
"7523" "MA" 2 1 112 3 0.50213384545493 0.949499214782058
"7524" "MA" 2 1 112 3 0.630611673265862 0.98004350748125
"7525" "MA" 2 1 112 3 0.795774715459477 1.01930933559966
"7526" "MA" 2 1 112 3 0.99945325388133 1.02965784069879
"7527" "MA" 2 1 112 3 1.26122334653172 1.04295786317332
"7528" "MA" 2 1 112 3 1.55900224505666 1.04613179891768
"7529" "MA" 2 1 112 3 1.99890650776266 1.05082060618513
"7530" "MA" 2 1 112 3 3.11800449011332 1.10553093870515
"7531" "MA" 2 1 112 4 0.316797914224418 1.00383094577027
"7532" "MA" 2 1 112 4 0.397887357729738 0.989135789461086
"7533" "MA" 2 1 112 4 0.50213384545493 0.970244077228475
"7534" "MA" 2 1 112 4 0.630611673265862 0.984546372876188
"7535" "MA" 2 1 112 4 0.795774715459477 1.00293250766518
"7536" "MA" 2 1 112 4 0.99945325388133 1.04345702397699
"7537" "MA" 2 1 112 4 1.26122334653172 1.09553961683016
"7538" "MA" 2 1 112 4 1.55900224505666 1.08941127848699
"7539" "MA" 2 1 112 4 1.99890650776266 1.08035797694742
"7540" "MA" 2 1 112 4 3.11800449011332 1.0945456469585
"7541" "MA" 2 1 112 5 0.316797914224418 0.99721183181003
"7542" "MA" 2 1 112 5 0.397887357729738 0.98249626885021
"7543" "MA" 2 1 112 5 0.50213384545493 0.963578322356231
"7544" "MA" 2 1 112 5 0.630611673265862 0.9587059740161
"7545" "MA" 2 1 112 5 0.795774715459477 0.952442388398298
"7546" "MA" 2 1 112 5 0.99945325388133 1.00738362338834
"7547" "MA" 2 1 112 5 1.26122334653172 1.07799475544527
"7548" "MA" 2 1 112 5 1.55900224505666 1.06671316519789
"7549" "MA" 2 1 112 5 1.99890650776266 1.05004704256628
"7550" "MA" 2 1 112 5 3.11800449011332 1.077819980273
"7551" "MA" 2 1 112 6 0.316797914224418 0.986709608775609
"7552" "MA" 2 1 112 6 0.397887357729738 0.997776175570777
"7553" "MA" 2 1 112 6 0.50213384545493 1.01200306713277
"7554" "MA" 2 1 112 6 0.630611673265862 1.01203276293007
"7555" "MA" 2 1 112 6 0.795774715459477 1.0120709379857
"7556" "MA" 2 1 112 6 0.99945325388133 1.01811110353961
"7557" "MA" 2 1 112 6 1.26122334653172 1.02587399652246
"7558" "MA" 2 1 112 6 1.55900224505666 1.06155006506566
"7559" "MA" 2 1 112 6 1.99890650776266 1.11425378150255
"7560" "MA" 2 1 112 6 3.11800449011332 1.07729213020784
"7561" "MA" 2 1 112 7 0.316797914224418 0.943740419743191
"7562" "MA" 2 1 112 7 0.397887357729738 0.958941734621012
"7563" "MA" 2 1 112 7 0.50213384545493 0.978484151196032
"7564" "MA" 2 1 112 7 0.630611673265862 0.970800832494765
"7565" "MA" 2 1 112 7 0.795774715459477 0.960923639577776
"7566" "MA" 2 1 112 7 0.99945325388133 1.00160119252216
"7567" "MA" 2 1 112 7 1.26122334653172 1.05388046988514
"7568" "MA" 2 1 112 7 1.55900224505666 1.05974926832431
"7569" "MA" 2 1 112 7 1.99890650776266 1.0684191554894
"7570" "MA" 2 1 112 7 3.11800449011332 1.01929559373393
"7571" "MA" 2 1 112 8 0.316797914224418 1.00177541639617
"7572" "MA" 2 1 112 8 0.397887357729738 0.990701830459168
"7573" "MA" 2 1 112 8 0.50213384545493 0.976465915270283
"7574" "MA" 2 1 112 8 0.630611673265862 0.985242765962851
"7575" "MA" 2 1 112 8 0.795774715459477 0.996525735063144
"7576" "MA" 2 1 112 8 0.99945325388133 1.03848432931495
"7577" "MA" 2 1 112 8 1.26122334653172 1.09241001628166
"7578" "MA" 2 1 112 8 1.55900224505666 1.08365972185087
"7579" "MA" 2 1 112 8 1.99890650776266 1.07073304424174
"7580" "MA" 2 1 112 8 3.11800449011332 1.08239232177844
"7581" "MA" 2 1 112 9 0.316797914224418 0.972308898222376
"7582" "MA" 2 1 112 9 0.397887357729738 0.987267651201391
"7583" "MA" 2 1 112 9 0.50213384545493 1.00649823648354
"7584" "MA" 2 1 112 9 0.630611673265862 0.978954758592855
"7585" "MA" 2 1 112 9 0.795774715459477 0.943546589895353
"7586" "MA" 2 1 112 9 0.99945325388133 1.00956151992868
"7587" "MA" 2 1 112 9 1.26122334653172 1.09440469724637
"7588" "MA" 2 1 112 9 1.55900224505666 1.08528357854397
"7589" "MA" 2 1 112 9 1.99890650776266 1.07180908784733
"7590" "MA" 2 1 112 9 3.11800449011332 1.04973181027148
"7591" "MA" 2 1 112 10 0.316797914224418 0.97980048503384
"7592" "MA" 2 1 112 10 0.397887357729738 0.970903025247654
"7593" "MA" 2 1 112 10 0.50213384545493 0.959464681459721
"7594" "MA" 2 1 112 10 0.630611673265862 0.976953113238961
"7595" "MA" 2 1 112 10 0.795774715459477 0.999435144925436
"7596" "MA" 2 1 112 10 0.99945325388133 1.04910844289759
"7597" "MA" 2 1 112 10 1.26122334653172 1.11294915931853
"7598" "MA" 2 1 112 10 1.55900224505666 1.0905660177493
"7599" "MA" 2 1 112 10 1.99890650776266 1.05749974126754
"7600" "MA" 2 1 112 10 3.11800449011332 1.03700172775438
"7601" "MA" 2 1 112 11 0.316797914224418 0.947355944231187
"7602" "MA" 2 1 112 11 0.397887357729738 0.957532541954022
"7603" "MA" 2 1 112 11 0.50213384545493 0.970615312333722
"7604" "MA" 2 1 112 11 0.630611673265862 0.972021906201984
"7605" "MA" 2 1 112 11 0.795774715459477 0.973830135110982
"7606" "MA" 2 1 112 11 0.99945325388133 1.01444456576249
"7607" "MA" 2 1 112 11 1.26122334653172 1.0666427176
"7608" "MA" 2 1 112 11 1.55900224505666 1.08354485962815
"7609" "MA" 2 1 112 11 1.99890650776266 1.10851413839127
"7610" "MA" 2 1 112 11 3.11800449011332 1.05738223062866
"7611" "MA" 2 1 112 12 0.316797914224418 0.928251704864657
"7612" "MA" 2 1 112 12 0.397887357729738 0.963280523395341
"7613" "MA" 2 1 112 12 0.50213384545493 1.00831266498042
"7614" "MA" 2 1 112 12 0.630611673265862 0.994246140251904
"7615" "MA" 2 1 112 12 0.795774715459477 0.976163097778052
"7616" "MA" 2 1 112 12 0.99945325388133 1.02149413624048
"7617" "MA" 2 1 112 12 1.26122334653172 1.07975412882582
"7618" "MA" 2 1 112 12 1.55900224505666 1.07816751906411
"7619" "MA" 2 1 112 12 1.99890650776266 1.07582364446156
"7620" "MA" 2 1 112 12 3.11800449011332 1.07554360163364
"7621" "MA" 2 1 112 13 0.316797914224418 0.947090662696503
"7622" "MA" 2 1 112 13 0.397887357729738 0.975366119140697
"7623" "MA" 2 1 112 13 0.50213384545493 1.01171631339182
"7624" "MA" 2 1 112 13 0.630611673265862 0.994472537603925
"7625" "MA" 2 1 112 13 0.795774715459477 0.97230502032441
"7626" "MA" 2 1 112 13 0.99945325388133 1.01469059665167
"7627" "MA" 2 1 112 13 1.26122334653172 1.06916504608653
"7628" "MA" 2 1 112 13 1.55900224505666 1.0860733714836
"7629" "MA" 2 1 112 13 1.99890650776266 1.11105178484411
"7630" "MA" 2 1 112 13 3.11800449011332 1.05268323868104
"7631" "MA" 2 1 112 14 0.316797914224418 0.944637024860506
"7632" "MA" 2 1 112 14 0.397887357729738 0.969555722653774
