"subject" "radius" "number" "durationTest" "sample" "speed" "psesample"
"7246" "FE" 4 1 112 29 7.94415940652074 0.800501580558956
"7247" "FE" 4 1 112 29 12.5897930372753 0.961221851891286
"7248" "FE" 4 1 112 29 19.9535629847777 1.04463785805015
"7249" "FE" 4 1 112 29 31.6243011303319 1.09876856692041
"7250" "FE" 4 1 112 30 3.981 0.775732219668525
"7251" "FE" 4 1 112 30 6.31 0.676894540669675
"7252" "FE" 4 1 112 30 10 0.967925164591706
"7253" "FE" 4 1 112 30 15.849 1.01154649448524
"7254" "FE" 4 1 112 30 25.119 1.05677780587677
"7255" "FE" 4 1 112 30 39.182 1.06685451940039
"7256" "FE" 4 1 112 30 5.01199660813932 0.731978972865529
"7257" "FE" 4 1 112 30 7.94415940652074 0.805780836514604
"7258" "FE" 4 1 112 30 12.5897930372753 0.987239614315584
"7259" "FE" 4 1 112 30 19.9535629847777 1.03157397738606
"7260" "FE" 4 1 112 30 31.6243011303319 1.06143911967007
"7261" "FE" 4 2 56 1 3.981 0.832876031798119
"7262" "FE" 4 2 56 1 6.31 0.92046455326646
"7263" "FE" 4 2 56 1 10 1.02734636037953
"7264" "FE" 4 2 56 1 15.849 1.08777157750004
"7265" "FE" 4 2 56 1 25.119 1.18153015096753
"7266" "FE" 4 2 56 1 39.182 1.08902869139694
"7267" "FE" 4 2 56 1 5.01199660813932 0.871649526235988
"7268" "FE" 4 2 56 1 7.94415940652074 0.967798404344986
"7269" "FE" 4 2 56 1 12.5897930372753 1.05410115719515
"7270" "FE" 4 2 56 1 19.9535629847777 1.12928592163814
"7271" "FE" 4 2 56 1 31.6243011303319 1.13874057196576
"7272" "FE" 4 2 56 2 3.981 0.8394762537551
"7273" "FE" 4 2 56 2 6.31 0.912052531968155
"7274" "FE" 4 2 56 2 10 0.979165617495758
"7275" "FE" 4 2 56 2 15.849 1.03449688375141
"7276" "FE" 4 2 56 2 25.119 1.14738656938067
"7277" "FE" 4 2 56 2 39.182 1.06593983002973
"7278" "FE" 4 2 56 2 5.01199660813932 0.871604161298696
"7279" "FE" 4 2 56 2 7.94415940652074 0.941774342270476
"7280" "FE" 4 2 56 2 12.5897930372753 1.00366493842113
"7281" "FE" 4 2 56 2 19.9535629847777 1.08448208601646
"7282" "FE" 4 2 56 2 31.6243011303319 1.1097107131934
"7283" "FE" 4 2 56 3 3.981 0.849656190721608
"7284" "FE" 4 2 56 3 6.31 0.886605140340021
"7285" "FE" 4 2 56 3 10 0.986599760094324
"7286" "FE" 4 2 56 3 15.849 1.06244345132094
"7287" "FE" 4 2 56 3 25.119 1.14758960950987
"7288" "FE" 4 2 56 3 39.182 1.06966581405238
"7289" "FE" 4 2 56 3 5.01199660813932 0.866012670640412
"7290" "FE" 4 2 56 3 7.94415940652074 0.930888920413994
"7291" "FE" 4 2 56 3 12.5897930372753 1.02018147721861
"7292" "FE" 4 2 56 3 19.9535629847777 1.10014439729703
"7293" "FE" 4 2 56 3 31.6243011303319 1.11154340637616
"7294" "FE" 4 2 56 4 3.981 0.80259556631967
"7295" "FE" 4 2 56 4 6.31 0.943780408929937
"7296" "FE" 4 2 56 4 10 1.00251911000241
"7297" "FE" 4 2 56 4 15.849 0.994609667834815
"7298" "FE" 4 2 56 4 25.119 1.12454548478485
"7299" "FE" 4 2 56 4 39.182 1.11495125924621
"7300" "FE" 4 2 56 4 5.01199660813932 0.865094962563495
"7301" "FE" 4 2 56 4 7.94415940652074 0.969793525700775
"7302" "FE" 4 2 56 4 12.5897930372753 0.999017003957895
"7303" "FE" 4 2 56 4 19.9535629847777 1.05214254212284
"7304" "FE" 4 2 56 4 31.6243011303319 1.12010736160763
"7305" "FE" 4 2 56 5 3.981 0.882115961191881
"7306" "FE" 4 2 56 5 6.31 0.950659878130342
"7307" "FE" 4 2 56 5 10 1.04237099264391
"7308" "FE" 4 2 56 5 15.849 1.05950012517807
"7309" "FE" 4 2 56 5 25.119 1.15504211183536
"7310" "FE" 4 2 56 5 39.182 1.09104263933961
"7311" "FE" 4 2 56 5 5.01199660813932 0.912458831896963
"7312" "FE" 4 2 56 5 7.94415940652074 0.99127521158965
"7313" "FE" 4 2 56 5 12.5897930372753 1.04995535034121
"7314" "FE" 4 2 56 5 19.9535629847777 1.1018041275433
"7315" "FE" 4 2 56 5 31.6243011303319 1.12543706022708
"7316" "FE" 4 2 56 6 3.981 0.748389589711387
"7317" "FE" 4 2 56 6 6.31 0.829293522051226
"7318" "FE" 4 2 56 6 10 1.01418385578548
"7319" "FE" 4 2 56 6 15.849 1.07692385239533
"7320" "FE" 4 2 56 6 25.119 1.16613934610358
"7321" "FE" 4 2 56 6 39.182 1.11752724267985
"7322" "FE" 4 2 56 6 5.01199660813932 0.784203964905679
"7323" "FE" 4 2 56 6 7.94415940652074 0.911174356210194
"7324" "FE" 4 2 56 6 12.5897930372753 1.04196357990565
"7325" "FE" 4 2 56 6 19.9535629847777 1.11642661540974
"7326" "FE" 4 2 56 6 31.6243011303319 1.14365222590517
"7327" "FE" 4 2 56 7 3.981 0.86017801826995
"7328" "FE" 4 2 56 7 6.31 0.960389021450072
"7329" "FE" 4 2 56 7 10 1.00877343490573
"7330" "FE" 4 2 56 7 15.849 1.07328148093478
"7331" "FE" 4 2 56 7 25.119 1.21612048494717
"7332" "FE" 4 2 56 7 39.182 1.07753646190792
"7333" "FE" 4 2 56 7 5.01199660813932 0.904539205207238
"7334" "FE" 4 2 56 7 7.94415940652074 0.98181662155239
"7335" "FE" 4 2 56 7 12.5897930372753 1.03733600773087
"7336" "FE" 4 2 56 7 19.9535629847777 1.13652761779042
"7337" "FE" 4 2 56 7 31.6243011303319 1.15201390728073
"7338" "FE" 4 2 56 8 3.981 0.868250523576954
"7339" "FE" 4 2 56 8 6.31 0.918364918928175
"7340" "FE" 4 2 56 8 10 1.07488948409608
"7341" "FE" 4 2 56 8 15.849 1.09578996736531
"7342" "FE" 4 2 56 8 25.119 1.15411802231451
"7343" "FE" 4 2 56 8 39.182 1.03967991764992
"7344" "FE" 4 2 56 8 5.01199660813932 0.890435054116268
"7345" "FE" 4 2 56 8 7.94415940652074 0.987683642646522
"7346" "FE" 4 2 56 8 12.5897930372753 1.08414370294483
"7347" "FE" 4 2 56 8 19.9535629847777 1.12161641561974
"7348" "FE" 4 2 56 8 31.6243011303319 1.10118092982872
"7349" "FE" 4 2 56 9 3.981 0.772554365771813
"7350" "FE" 4 2 56 9 6.31 0.904601280184857
"7351" "FE" 4 2 56 9 10 1.02703791922452
"7352" "FE" 4 2 56 9 15.849 1.04938744253848
"7353" "FE" 4 2 56 9 25.119 1.17490834964523
"7354" "FE" 4 2 56 9 39.182 1.04942210697181
"7355" "FE" 4 2 56 9 5.01199660813932 0.831008604017889
"7356" "FE" 4 2 56 9 7.94415940652074 0.958823769450291
"7357" "FE" 4 2 56 9 12.5897930372753 1.03693373728999
"7358" "FE" 4 2 56 9 19.9535629847777 1.1049654866729
"7359" "FE" 4 2 56 9 31.6243011303319 1.11686057916208
"7360" "FE" 4 2 56 10 3.981 0.819740375617263
"7361" "FE" 4 2 56 10 6.31 0.901108900071178
"7362" "FE" 4 2 56 10 10 1.04172714121407
"7363" "FE" 4 2 56 10 15.849 1.03638537349033
"7364" "FE" 4 2 56 10 25.119 1.1607667221468
"7365" "FE" 4 2 56 10 39.182 1.12488672250032
"7366" "FE" 4 2 56 10 5.01199660813932 0.855760415428893
"7367" "FE" 4 2 56 10 7.94415940652074 0.963383323239758
"7368" "FE" 4 2 56 10 12.5897930372753 1.03936193812676
"7369" "FE" 4 2 56 10 19.9535629847777 1.09145884487027
"7370" "FE" 4 2 56 10 31.6243011303319 1.14416925345189
"7371" "FE" 4 2 56 11 3.981 0.856678296231884
"7372" "FE" 4 2 56 11 6.31 0.985158248608178
"7373" "FE" 4 2 56 11 10 1.04415256593623
"7374" "FE" 4 2 56 11 15.849 1.07696154504271
"7375" "FE" 4 2 56 11 25.119 1.21125160000798
"7376" "FE" 4 2 56 11 39.182 1.0671712787072
"7377" "FE" 4 2 56 11 5.01199660813932 0.913553519552562
"7378" "FE" 4 2 56 11 7.94415940652074 1.01128456801005
"7379" "FE" 4 2 56 11 12.5897930372753 1.05867957322809
"7380" "FE" 4 2 56 11 19.9535629847777 1.13642238526215
"7381" "FE" 4 2 56 11 31.6243011303319 1.14460252960931
"7382" "FE" 4 2 56 12 3.981 0.838104257925674
"7383" "FE" 4 2 56 12 6.31 0.941436998595464
"7384" "FE" 4 2 56 12 10 1.091734895523
"7385" "FE" 4 2 56 12 15.849 1.06839405838972
"7386" "FE" 4 2 56 12 25.119 1.14525418136781
"7387" "FE" 4 2 56 12 39.182 1.09624554923109
"7388" "FE" 4 2 56 12 5.01199660813932 0.883847368763069
"7389" "FE" 4 2 56 12 7.94415940652074 1.00799816988121
"7390" "FE" 4 2 56 12 12.5897930372753 1.08140014813166
"7391" "FE" 4 2 56 12 19.9535629847777 1.10242612050205
"7392" "FE" 4 2 56 12 31.6243011303319 1.12258363382923
"7393" "FE" 4 2 56 13 3.981 0.831220263239049
"7394" "FE" 4 2 56 13 6.31 0.937393008191939
"7395" "FE" 4 2 56 13 10 1.01933448225538
"7396" "FE" 4 2 56 13 15.849 1.06025086383054
"7397" "FE" 4 2 56 13 25.119 1.14611044287995
"7398" "FE" 4 2 56 13 39.182 1.06812866106217
"7399" "FE" 4 2 56 13 5.01199660813932 0.878220580939036
"7400" "FE" 4 2 56 13 7.94415940652074 0.973681742778646
"7401" "FE" 4 2 56 13 12.5897930372753 1.03745124753386
"7402" "FE" 4 2 56 13 19.9535629847777 1.09826769770916
"7403" "FE" 4 2 56 13 31.6243011303319 1.11003741625658
"7404" "FE" 4 2 56 14 3.981 0.852500307857897
"7405" "FE" 4 2 56 14 6.31 0.957635541553992
"7406" "FE" 4 2 56 14 10 1.02325193974314
"7407" "FE" 4 2 56 14 15.849 1.06351208566905
"7408" "FE" 4 2 56 14 25.119 1.13383054700973
"7409" "FE" 4 2 56 14 39.182 1.05405353078071
"7410" "FE" 4 2 56 14 5.01199660813932 0.899041342351932
"7411" "FE" 4 2 56 14 7.94415940652074 0.986694526465322
"7412" "FE" 4 2 56 14 12.5897930372753 1.04107814005065
"7413" "FE" 4 2 56 14 19.9535629847777 1.09464763621549
"7414" "FE" 4 2 56 14 31.6243011303319 1.0969270759261
"7415" "FE" 4 2 56 15 3.981 0.837638162232039
"7416" "FE" 4 2 56 15 6.31 0.924037399500865
"7417" "FE" 4 2 56 15 10 1.04507326817475
"7418" "FE" 4 2 56 15 15.849 1.00138445104753
"7419" "FE" 4 2 56 15 25.119 1.1542578333506
"7420" "FE" 4 2 56 15 39.182 1.08562100626893
"7421" "FE" 4 2 56 15 5.01199660813932 0.875885186950795
"7422" "FE" 4 2 56 15 7.94415940652074 0.97763954132196
"7423" "FE" 4 2 56 15 12.5897930372753 1.02572893676718
"7424" "FE" 4 2 56 15 19.9535629847777 1.06907360167956
"7425" "FE" 4 2 56 15 31.6243011303319 1.12250762153258
"7426" "FE" 4 2 56 16 3.981 0.844562112809713
"7427" "FE" 4 2 56 16 6.31 0.959504186033536
"7428" "FE" 4 2 56 16 10 1.04773054764371
"7429" "FE" 4 2 56 16 15.849 1.03684730756488
"7430" "FE" 4 2 56 16 25.119 1.13509872977846
"7431" "FE" 4 2 56 16 39.182 1.06228369960964
"7432" "FE" 4 2 56 16 5.01199660813932 0.895444417501109
"7433" "FE" 4 2 56 16 7.94415940652074 0.998576256149625
"7434" "FE" 4 2 56 16 12.5897930372753 1.04291171718053
"7435" "FE" 4 2 56 16 19.9535629847777 1.08035099157994
"7436" "FE" 4 2 56 16 31.6243011303319 1.10141575331097
"7437" "FE" 4 2 56 17 3.981 0.847276862018494
"7438" "FE" 4 2 56 17 6.31 0.860441427572094
"7439" "FE" 4 2 56 17 10 0.976669040332961
"7440" "FE" 4 2 56 17 15.849 1.05725996958929
"7441" "FE" 4 2 56 17 25.119 1.12880631737889
"7442" "FE" 4 2 56 17 39.182 1.08875362779959
"7443" "FE" 4 2 56 17 5.01199660813932 0.853104523003204
"7444" "FE" 4 2 56 17 7.94415940652074 0.91191417735275
"7445" "FE" 4 2 56 17 12.5897930372753 1.01235271744966
"7446" "FE" 4 2 56 17 19.9535629847777 1.08893920268888
"7447" "FE" 4 2 56 17 31.6243011303319 1.11027863432456
"7448" "FE" 4 2 56 18 3.981 0.903947178341901
"7449" "FE" 4 2 56 18 6.31 0.847038784184956
"7450" "FE" 4 2 56 18 10 1.02086983108773
"7451" "FE" 4 2 56 18 15.849 1.08820454302463
"7452" "FE" 4 2 56 18 25.119 1.16219995329385
"7453" "FE" 4 2 56 18 39.182 1.08654029666405
"7454" "FE" 4 2 56 18 5.01199660813932 0.878755095323238
"7455" "FE" 4 2 56 18 7.94415940652074 0.924021884575611
"7456" "FE" 4 2 56 18 12.5897930372753 1.05068398190687
"7457" "FE" 4 2 56 18 19.9535629847777 1.12096816999707
"7458" "FE" 4 2 56 18 31.6243011303319 1.12720110171208
"7459" "FE" 4 2 56 19 3.981 0.827725961287406
"7460" "FE" 4 2 56 19 6.31 0.931566030833113
"7461" "FE" 4 2 56 19 10 0.984012094939613
"7462" "FE" 4 2 56 19 15.849 1.04389118924807
"7463" "FE" 4 2 56 19 25.119 1.14987760235706
"7464" "FE" 4 2 56 19 39.182 1.04603558775408
"7465" "FE" 4 2 56 19 5.01199660813932 0.873693655358069
"7466" "FE" 4 2 56 19 7.94415940652074 0.95479238015415
"7467" "FE" 4 2 56 19 12.5897930372753 1.01052508203457
"7468" "FE" 4 2 56 19 19.9535629847777 1.09081976617758
"7469" "FE" 4 2 56 19 31.6243011303319 1.10184207828875
"7470" "FE" 4 2 56 20 3.981 0.886631190016706
"7471" "FE" 4 2 56 20 6.31 0.97287270610788
"7472" "FE" 4 2 56 20 10 1.05160278739872
"7473" "FE" 4 2 56 20 15.849 1.05834460712806
"7474" "FE" 4 2 56 20 25.119 1.15193765362421
"7475" "FE" 4 2 56 20 39.182 1.06419486077115
"7476" "FE" 4 2 56 20 5.01199660813932 0.924808395070717
"7477" "FE" 4 2 56 20 7.94415940652074 1.00773923806386
"7478" "FE" 4 2 56 20 12.5897930372753 1.05458789900645
"7479" "FE" 4 2 56 20 19.9535629847777 1.09978565936977
"7480" "FE" 4 2 56 20 31.6243011303319 1.11134935173091
"7481" "FE" 4 2 56 21 3.981 0.728411231930102
"7482" "FE" 4 2 56 21 6.31 0.885032487642202
"7483" "FE" 4 2 56 21 10 1.03494099888589
"7484" "FE" 4 2 56 21 15.849 0.994790430725366
"7485" "FE" 4 2 56 21 25.119 1.16764331547643
"7486" "FE" 4 2 56 21 39.182 1.07938376447706
"7487" "FE" 4 2 56 21 5.01199660813932 0.79774398564487
"7488" "FE" 4 2 56 21 7.94415940652074 0.951421214950168
"7489" "FE" 4 2 56 21 12.5897930372753 1.01716331691209
"7490" "FE" 4 2 56 21 19.9535629847777 1.07132608903834
"7491" "FE" 4 2 56 21 31.6243011303319 1.12681597018177
"7492" "FE" 4 2 56 22 3.981 0.820055128582797
"7493" "FE" 4 2 56 22 6.31 0.916302456020693
"7494" "FE" 4 2 56 22 10 0.992292373439702
"7495" "FE" 4 2 56 22 15.849 1.05243497709624
"7496" "FE" 4 2 56 22 25.119 1.19374651399637
"7497" "FE" 4 2 56 22 39.182 1.08002827065065
"7498" "FE" 4 2 56 22 5.01199660813932 0.862661684242284
"7499" "FE" 4 2 56 22 7.94415940652074 0.949955474544001
"7500" "FE" 4 2 56 22 12.5897930372753 1.01892203597916
"7501" "FE" 4 2 56 22 19.9535629847777 1.11500478331871
"7502" "FE" 4 2 56 22 31.6243011303319 1.14114241693484
"7503" "FE" 4 2 56 23 3.981 0.8428794736612
"7504" "FE" 4 2 56 23 6.31 0.924796343406799
"7505" "FE" 4 2 56 23 10 1.00742192107192
"7506" "FE" 4 2 56 23 15.849 1.06621244121688
"7507" "FE" 4 2 56 23 25.119 1.22571647574475
"7508" "FE" 4 2 56 23 39.182 1.0824411711223
"7509" "FE" 4 2 56 23 5.01199660813932 0.879142253763004
"7510" "FE" 4 2 56 23 7.94415940652074 0.961388041228118
"7511" "FE" 4 2 56 23 12.5897930372753 1.03345291435782
"7512" "FE" 4 2 56 23 19.9535629847777 1.13683750659399
"7513" "FE" 4 2 56 23 31.6243011303319 1.15943979217019
"7514" "FE" 4 2 56 24 3.981 0.889785421619696
"7515" "FE" 4 2 56 24 6.31 0.958143494262747
"7516" "FE" 4 2 56 24 10 1.0145192097859
"7517" "FE" 4 2 56 24 15.849 1.02516764198605
"7518" "FE" 4 2 56 24 25.119 1.14620377831707
"7519" "FE" 4 2 56 24 39.182 1.06802715609001
"7520" "FE" 4 2 56 24 5.01199660813932 0.920046023179991
"7521" "FE" 4 2 56 24 7.94415940652074 0.983110135406784
"7522" "FE" 4 2 56 24 12.5897930372753 1.01923407310781
"7523" "FE" 4 2 56 24 19.9535629847777 1.07875992300059
"7524" "FE" 4 2 56 24 31.6243011303319 1.11004062188251
"7525" "FE" 4 2 56 25 3.981 0.831045050214633
"7526" "FE" 4 2 56 25 6.31 0.852368086969173
"7527" "FE" 4 2 56 25 10 0.977701591038254
"7528" "FE" 4 2 56 25 15.849 1.09473301375859
"7529" "FE" 4 2 56 25 25.119 1.16997516785755
"7530" "FE" 4 2 56 25 39.182 1.0241754876769
"7531" "FE" 4 2 56 25 5.01199660813932 0.840484285323762
"7532" "FE" 4 2 56 25 7.94415940652074 0.907873486597004
"7533" "FE" 4 2 56 25 12.5897930372753 1.02952022049689
"7534" "FE" 4 2 56 25 19.9535629847777 1.12804867293977
"7535" "FE" 4 2 56 25 31.6243011303319 1.10253075171013
"7536" "FE" 4 2 56 26 3.981 0.747661345772185
"7537" "FE" 4 2 56 26 6.31 0.948568734939773
"7538" "FE" 4 2 56 26 10 0.957319923977788
"7539" "FE" 4 2 56 26 15.849 1.10588503952309
"7540" "FE" 4 2 56 26 25.119 1.16410586183528
"7541" "FE" 4 2 56 26 39.182 1.03768727324781
"7542" "FE" 4 2 56 26 5.01199660813932 0.836598587842562
"7543" "FE" 4 2 56 26 7.94415940652074 0.952444300762189
"7544" "FE" 4 2 56 26 12.5897930372753 1.02310089539533
"7545" "FE" 4 2 56 26 19.9535629847777 1.1316640073986
"7546" "FE" 4 2 56 26 31.6243011303319 1.10562680422076
"7547" "FE" 4 2 56 27 3.981 0.790682996009991
"7548" "FE" 4 2 56 27 6.31 0.945811138537643
"7549" "FE" 4 2 56 27 10 1.00542114167696
"7550" "FE" 4 2 56 27 15.849 1.06680564789312
"7551" "FE" 4 2 56 27 25.119 1.11152728681587
"7552" "FE" 4 2 56 27 39.182 1.08713586060031
"7553" "FE" 4 2 56 27 5.01199660813932 0.859354781657463
"7554" "FE" 4 2 56 27 7.94415940652074 0.972210121560094
"7555" "FE" 4 2 56 27 12.5897930372753 1.03260068806014
"7556" "FE" 4 2 56 27 19.9535629847777 1.08660745843691
"7557" "FE" 4 2 56 27 31.6243011303319 1.10024423394447
"7558" "FE" 4 2 56 28 3.981 0.81655386768346
"7559" "FE" 4 2 56 28 6.31 0.988050807771685
"7560" "FE" 4 2 56 28 10 1.05606298352477
"7561" "FE" 4 2 56 28 15.849 1.07028859614208
"7562" "FE" 4 2 56 28 25.119 1.14741055950486
"7563" "FE" 4 2 56 28 39.182 1.08409921215261
"7564" "FE" 4 2 56 28 5.01199660813932 0.892471756707604
"7565" "FE" 4 2 56 28 7.94415940652074 1.01817079063479
"7566" "FE" 4 2 56 28 12.5897930372753 1.06236173416715
"7567" "FE" 4 2 56 28 19.9535629847777 1.10443659572485
"7568" "FE" 4 2 56 28 31.6243011303319 1.11812382271375
"7569" "FE" 4 2 56 29 3.981 0.803065691046645
"7570" "FE" 4 2 56 29 6.31 0.892969654806112
"7571" "FE" 4 2 56 29 10 1.02078125733962
"7572" "FE" 4 2 56 29 15.849 1.01707420619858
"7573" "FE" 4 2 56 29 25.119 1.1868796022829
"7574" "FE" 4 2 56 29 39.182 1.08364042617459
"7575" "FE" 4 2 56 29 5.01199660813932 0.842864180395847
"7576" "FE" 4 2 56 29 7.94415940652074 0.949572509153706
"7577" "FE" 4 2 56 29 12.5897930372753 1.01913986646359
"7578" "FE" 4 2 56 29 19.9535629847777 1.09226049998318
"7579" "FE" 4 2 56 29 31.6243011303319 1.1391229408997
"7580" "FE" 4 2 56 30 3.981 0.868274592375372
"7581" "FE" 4 2 56 30 6.31 1.01084963652944
"7582" "FE" 4 2 56 30 10 1.00322302411097
"7583" "FE" 4 2 56 30 15.849 1.0343684680435
"7584" "FE" 4 2 56 30 25.119 1.17117954737453
"7585" "FE" 4 2 56 30 39.182 1.05262732330769
"7586" "FE" 4 2 56 30 5.01199660813932 0.93138939998729
"7587" "FE" 4 2 56 30 7.94415940652074 1.00747210253932
"7588" "FE" 4 2 56 30 12.5897930372753 1.01701345902964
"7589" "FE" 4 2 56 30 19.9535629847777 1.09494556536061
"7590" "FE" 4 2 56 30 31.6243011303319 1.11633933424608
"7591" "FE" 4 2 112 1 3.981 0.724081026899526
"7592" "FE" 4 2 112 1 6.31 0.858083281193512
"7593" "FE" 4 2 112 1 10 0.903643910100909
"7594" "FE" 4 2 112 1 15.849 1.04731784566262
"7595" "FE" 4 2 112 1 25.119 1.09208525605087
"7596" "FE" 4 2 112 1 39.182 1.31196283112738
"7597" "FE" 4 2 112 1 5.01199660813932 0.783400850712373
"7598" "FE" 4 2 112 1 7.94415940652074 0.878260335474277
"7599" "FE" 4 2 112 1 12.5897930372753 0.96725918757666
"7600" "FE" 4 2 112 1 19.9535629847777 1.0671399228583
"7601" "FE" 4 2 112 1 31.6243011303319 1.19379682809665
"7602" "FE" 4 2 112 2 3.981 0.548151297906248
"7603" "FE" 4 2 112 2 6.31 0.829371549856881
"7604" "FE" 4 2 112 2 10 0.91104662455896
"7605" "FE" 4 2 112 2 15.849 1.06070428628762
"7606" "FE" 4 2 112 2 25.119 1.14578200807989
"7607" "FE" 4 2 112 2 39.182 1.20567146848308
"7608" "FE" 4 2 112 2 5.01199660813932 0.672641261796839
"7609" "FE" 4 2 112 2 7.94415940652074 0.865542306388774
"7610" "FE" 4 2 112 2 12.5897930372753 0.977311348498059
"7611" "FE" 4 2 112 2 19.9535629847777 1.09837493005221
"7612" "FE" 4 2 112 2 31.6243011303319 1.17348583901609
"7613" "FE" 4 2 112 3 3.981 0.733028446619597
"7614" "FE" 4 2 112 3 6.31 0.82330803806641
"7615" "FE" 4 2 112 3 10 0.926232641587696
"7616" "FE" 4 2 112 3 15.849 1.08852233154254
"7617" "FE" 4 2 112 3 25.119 1.09429097686823
"7618" "FE" 4 2 112 3 39.182 1.18417891746772
"7619" "FE" 4 2 112 3 5.01199660813932 0.772993218008978
"7620" "FE" 4 2 112 3 7.94415940652074 0.868889395520808
"7621" "FE" 4 2 112 3 12.5897930372753 0.99809051627852
"7622" "FE" 4 2 112 3 19.9535629847777 1.09107656758096
"7623" "FE" 4 2 112 3 31.6243011303319 1.13587158709258
"7624" "FE" 4 2 112 4 3.981 0.731500627990153
"7625" "FE" 4 2 112 4 6.31 0.810357908338058
"7626" "FE" 4 2 112 4 10 0.947588024615017
"7627" "FE" 4 2 112 4 15.849 1.10592876112768
"7628" "FE" 4 2 112 4 25.119 1.09735988424718
"7629" "FE" 4 2 112 4 39.182 1.18042089457874
"7630" "FE" 4 2 112 4 5.01199660813932 0.766408995772798
"7631" "FE" 4 2 112 4 7.94415940652074 0.871131861013377
"7632" "FE" 4 2 112 4 12.5897930372753 1.01769740005313
"7633" "FE" 4 2 112 4 19.9535629847777 1.10213464086179
"7634" "FE" 4 2 112 4 31.6243011303319 1.13578247433439
"7635" "FE" 4 2 112 5 3.981 0.743863073733741
"7636" "FE" 4 2 112 5 6.31 0.865215427317047
"7637" "FE" 4 2 112 5 10 0.921093056971809
"7638" "FE" 4 2 112 5 15.849 1.09099637793217
"7639" "FE" 4 2 112 5 25.119 1.09776670423426
"7640" "FE" 4 2 112 5 39.182 1.24425386503059
"7641" "FE" 4 2 112 5 5.01199660813932 0.797583067264918
"7642" "FE" 4 2 112 5 7.94415940652074 0.889961485342633
"7643" "FE" 4 2 112 5 12.5897930372753 0.99632205981556
"7644" "FE" 4 2 112 5 19.9535629847777 1.09399413745045
"7645" "FE" 4 2 112 5 31.6243011303319 1.1655291370514
"7646" "FE" 4 2 112 6 3.981 0.617935566483964
"7647" "FE" 4 2 112 6 6.31 0.789896912967612
"7648" "FE" 4 2 112 6 10 0.906598863650692
"7649" "FE" 4 2 112 6 15.849 1.1095298079829
"7650" "FE" 4 2 112 6 25.119 1.10837557965237
"7651" "FE" 4 2 112 6 39.182 1.24829669730415
"7652" "FE" 4 2 112 6 5.01199660813932 0.69405903791192
"7653" "FE" 4 2 112 6 7.94415940652074 0.841579728812619
"7654" "FE" 4 2 112 6 12.5897930372753 0.996451684077989
"7655" "FE" 4 2 112 6 19.9535629847777 1.1090187397109
"7656" "FE" 4 2 112 6 31.6243011303319 1.1731006742138
"7657" "FE" 4 2 112 7 3.981 0.680730126969382
"7658" "FE" 4 2 112 7 6.31 0.797371005562452
"7659" "FE" 4 2 112 7 10 0.910652785712828
"7660" "FE" 4 2 112 7 15.849 1.03635547810964
"7661" "FE" 4 2 112 7 25.119 1.060831904795
"7662" "FE" 4 2 112 7 39.182 1.27496162744743
"7663" "FE" 4 2 112 7 5.01199660813932 0.732364455092974
"7664" "FE" 4 2 112 7 7.94415940652074 0.847539159118049
"7665" "FE" 4 2 112 7 12.5897930372753 0.966310839659832
"7666" "FE" 4 2 112 7 19.9535629847777 1.04719313021022
"7667" "FE" 4 2 112 7 31.6243011303319 1.15988461949375
"7668" "FE" 4 2 112 8 3.981 0.69603893257062
"7669" "FE" 4 2 112 8 6.31 0.815495099175433
"7670" "FE" 4 2 112 8 10 0.905439003839954
"7671" "FE" 4 2 112 8 15.849 1.06434100557516
"7672" "FE" 4 2 112 8 25.119 1.13676271125096
"7673" "FE" 4 2 112 8 39.182 1.22165355881063
"7674" "FE" 4 2 112 8 5.01199660813932 0.748919526212049
"7675" "FE" 4 2 112 8 7.94415940652074 0.855327803204358
"7676" "FE" 4 2 112 8 12.5897930372753 0.975796893684877
"7677" "FE" 4 2 112 8 19.9535629847777 1.09640782892051
"7678" "FE" 4 2 112 8 31.6243011303319 1.17603175246441
"7679" "FE" 4 2 112 9 3.981 0.46950279490871
"7680" "FE" 4 2 112 9 6.31 0.813332300480708
"7681" "FE" 4 2 112 9 10 0.907262450067324
"7682" "FE" 4 2 112 9 15.849 1.09336293415392
"7683" "FE" 4 2 112 9 25.119 1.11191028753974
"7684" "FE" 4 2 112 9 39.182 1.20215632169702
"7685" "FE" 4 2 112 9 5.01199660813932 0.621708485773007
"7686" "FE" 4 2 112 9 7.94415940652074 0.854930359424575
"7687" "FE" 4 2 112 9 12.5897930372753 0.989663157525187
"7688" "FE" 4 2 112 9 19.9535629847777 1.10157531604961
"7689" "FE" 4 2 112 9 31.6243011303319 1.1536565456647
"7690" "FE" 4 2 112 10 3.981 0.808138761667057
"7691" "FE" 4 2 112 10 6.31 0.78594090759203
"7692" "FE" 4 2 112 10 10 0.872738615800554
"7693" "FE" 4 2 112 10 15.849 1.08524879439246
"7694" "FE" 4 2 112 10 25.119 1.0926562792925
"7695" "FE" 4 2 112 10 39.182 1.19827556290845
"7696" "FE" 4 2 112 10 5.01199660813932 0.798312264346609
"7697" "FE" 4 2 112 10 7.94415940652074 0.824380281937125
"7698" "FE" 4 2 112 10 12.5897930372753 0.966832885054693
"7699" "FE" 4 2 112 10 19.9535629847777 1.08852867447132
"7700" "FE" 4 2 112 10 31.6243011303319 1.14151393733785
