"subject" "radius" "speed" "number" "freq" "tf" "durationTest" "x" "xmin" "xmax" "meandur" "pse" "psemin" "psemax" "angle" "speedMatch" "speedMatchMin" "speedMatchMax"
"116" "MP" 2 39.182 2 3.11800449011332 6.23600898022664 56 6.79226286642023 6.73976762575394 6.8429066778561 956.666666666667 1.068717074494 1.02033866368333 1.1163439664042 2.91013752410577 35.0385478568 29.353005557475 39.065131342725
"117" "MP" 2 6.31 1 0.50213384545493 0.50213384545493 56 6.98685794672285 6.93740010752991 7.04247931513853 956.666666666667 0.86865982378381 0.803950198091797 0.923252323093946 0.468658255757934 5.69718050413 5.4512230382975 5.9473152424325
"118" "MP" 2 6.31 1 0.50213384545493 0.50213384545493 112 7.48457721290252 7.42186082089843 7.54456452862252 1906.66666666667 1.06623883253356 1.00851084304512 1.12300235754591 0.937316511515869 5.69718050413 5.4512230382975 5.9473152424325
"119" "MP" 2 6.31 2 0.50213384545493 1.00426769090986 56 6.97721718389166 6.91868764938403 7.04054181250674 956.666666666667 0.879514398839782 0.80626530424439 0.943213574432207 0.468658255757934 6.0967059697725 5.667455807185 6.823716917915
"120" "MP" 2 6.31 2 0.50213384545493 1.00426769090986 112 7.40916327565133 7.33445911141801 7.47029612823646 1906.66666666667 1.13406767493924 1.07947918648672 1.19639922713441 0.937316511515869 6.0967059697725 5.667455807185 6.823716917915
"121" "MP" 4 10 1 0.397887357729738 0.397887357729738 112 7.49744200737549 7.45310326431091 7.54134070234163 1906.66666666667 1.05414858449637 1.01170208507767 1.09517030145638 0.742723067762178 7.3801558482675 6.1484718242 8.8393370123175
"122" "MP" 4 10 1 0.397887357729738 0.397887357729738 56 6.99975091829725 6.9505646486316 7.05702231683771 956.666666666667 0.853979051021185 0.786428946806093 0.908983720309179 0.371361533881089 7.3801558482675 6.1484718242 8.8393370123175
"123" "MP" 4 10 2 0.397887357729738 0.795774715459477 112 7.47713068208984 7.4256052720881 7.52233872321631 1906.66666666667 1.07316628906845 1.03030440128162 1.1197123268447 0.742723067762178 8.50783486163 6.97252629221 10.2602532117025
"124" "MP" 4 10 2 0.397887357729738 0.795774715459477 56 7.04066208107384 6.98859250021263 7.11798083596607 956.666666666667 0.80612172684929 0.710150150476944 0.86669575083066 0.371361533881089 8.50783486163 6.97252629221 10.2602532117025
"125" "MP" 4 15.849 1 0.630611673265862 0.630611673265862 56 6.98812593451891 6.93340326794299 7.04579038398315 956.666666666667 0.867224388382211 0.799983431361251 0.927547321905867 0.588570895048138 10.97274477995 9.7097605527275 12.2315141397
"126" "MP" 4 15.849 1 0.630611673265862 0.630611673265862 112 7.44414980541953 7.40215981011318 7.48399093728913 1906.66666666667 1.10323549738746 1.06678611349036 1.14011101527189 1.17714179009628 10.97274477995 9.7097605527275 12.2315141397
"127" "MP" 4 15.849 2 0.630611673265862 1.26122334653172 56 6.96123691491898 6.92067506163229 7.00641097968811 956.666666666667 0.897277750541478 0.846321007934158 0.941111215711498 0.588570895048138 10.83021588118 9.23947093836 12.420960824
"128" "MP" 4 15.849 2 0.630611673265862 1.26122334653172 112 7.44520755917325 7.39751508771027 7.49058714017717 1906.66666666667 1.10228643952235 1.0606100986266 1.14409569986277 1.17714179009628 10.83021588118 9.23947093836 12.420960824
"129" "MP" 4 25.119 1 0.99945325388133 0.99945325388133 56 6.94908352160128 6.90369513847065 6.99903015626555 956.666666666667 0.910598457900608 0.85480476180251 0.958939277997992 0.932823036955908 17.7297312083 16.9248660187 18.5345963979
"130" "MP" 4 25.119 1 0.99945325388133 0.99945325388133 112 7.40653447111931 7.35981605356998 7.45437290603941 1906.66666666667 1.1363410523182 1.09402076231691 1.17576182386837 1.86564607391182 17.7297312083 16.9248660187 18.5345963979
"131" "MP" 4 25.119 2 0.99945325388133 1.99890650776266 112 7.3846858373337 7.32136640719226 7.43851791380051 1906.66666666667 1.15500617417872 1.10827178265575 1.20685195779778 1.86564607391182 18.2790023011 15.71221136345 20.85278934785
"132" "MP" 4 25.119 2 0.99945325388133 1.99890650776266 56 6.89858428300033 6.84967956521325 6.94678378979736 956.666666666667 0.964246415325814 0.913100910686173 1.01368100747651 0.932823036955908 18.2790023011 15.71221136345 20.85278934785
"133" "MP" 4 3.981 1 0.158398957112209 0.158398957112209 56 7.0122706161401 6.96881482143929 7.06140299121795 956.666666666667 0.83954102373649 0.781101025761519 0.888889682559815 0.147839026638062 3.2482488357875 2.48842045351 4.12859998137956
"134" "MP" 4 3.981 1 0.158398957112209 0.158398957112209 112 7.4977516632499 7.4466785219205 7.55092659269557 1906.66666666667 1.05385565069725 1.00218281719221 1.1009649646353 0.295678053276123 3.2482488357875 2.48842045351 4.12859998137956
"135" "MP" 4 3.981 2 0.158398957112209 0.316797914224418 112 7.47940952567529 7.43322740513518 7.53247062318293 1906.66666666667 1.0710517715993 1.0204296017116 1.11297702098987 0.295678053276123 3.1115696933325 2.6385241017025 3.80190443843
"136" "MP" 4 3.981 2 0.158398957112209 0.316797914224418 56 6.9947538847943 6.95479474784756 7.03872734507616 956.666666666667 0.859691471632968 0.808429333096944 0.904358838241219 0.147839026638062 3.1115696933325 2.6385241017025 3.80190443843
"137" "MP" 4 39.182 1 1.55900224505666 1.55900224505666 112 7.37311009275792 7.32377699723603 7.41720659795336 1906.66666666667 1.1647312110091 1.12707461614545 1.20493769670162 2.91013752410577 27.172332465175 25.7184 28.913347680125
"138" "MP" 4 39.182 1 1.55900224505666 1.55900224505666 56 6.92812335368672 6.87907471301129 6.98269809850687 956.666666666667 0.933194857717767 0.873356252210419 0.984257682047536 1.45506876205288 27.172332465175 25.7184 28.913347680125
"139" "MP" 4 39.182 2 1.55900224505666 3.11800449011332 56 6.93019962261416 6.8884986122416 6.97284698157248 956.666666666667 0.930977582315735 0.884400463291035 0.974640182804637 1.45506876205288 25.346159077875 22.1415191326 28.574247726625
"140" "MP" 4 39.182 2 1.55900224505666 3.11800449011332 112 7.36308579665424 7.29274828719521 7.41880707740615 1906.66666666667 1.17306236593026 1.12567639839384 1.22922864707332 2.91013752410577 25.346159077875 22.1415191326 28.574247726625
"141" "MP" 4 6.31 1 0.251066922727465 0.251066922727465 112 7.50927370155108 7.45672007739255 7.56324409856954 1906.66666666667 1.04289109354427 0.989816191545762 1.09189177623352 0.468658255757934 4.6408697723575 3.97395972691 5.58119444635443
"142" "MP" 4 6.31 1 0.251066922727465 0.251066922727465 56 7.05198684975609 7.00999051084608 7.10865986783332 956.666666666667 0.792524484077189 0.722116942138617 0.842183978139559 0.234329127878967 4.6408697723575 3.97395972691 5.58119444635443
"143" "MP" 4 6.31 2 0.251066922727465 0.50213384545493 112 7.49938971097319 7.44684352276615 7.54769705271665 1906.66666666667 1.05230455105918 1.00540010969203 1.10081661085528 0.468658255757934 5.3364919028175 4.372110745765 6.2540954861975
"144" "MP" 4 6.31 2 0.251066922727465 0.50213384545493 56 7.02760653607771 6.98543910060781 7.07415272509586 956.666666666667 0.821607153071491 0.765460896337405 0.870263883171811 0.234329127878967 5.3364919028175 4.372110745765 6.2540954861975
